zpid,latest_salemonth,latest_saleyear
29505177,4,2020
29499302,10,2020
125091147,4,2019
29504875,6,2019
29496301,2,2020
29331585,5,2019
58314647,3,2020
64809675,2,2019
29496300,8,2020
29333584,7,2019
29508175,2,2019
29332205,8,2019
29508174,10,2020
58314643,2,2018
29499794,10,2020
29333408,10,2019
58313642,8,2018
29505174,9,2019
29330081,8,2018
29499294,5,2018
125091141,2,2020
29504673,5,2019
29330080,3,2018
29505172,4,2018
29499292,6,2020
94642079,4,2020
29482141,10,2020
58314638,12,2019
29496785,7,2018
62608168,10,2019
29479955,7,2019
29482138,9,2019
29496782,7,2018
29508168,5,2018
29499779,4,2018
29508167,5,2020
29499778,11,2019
58314136,6,2020
58312954,4,2019
29483136,9,2019
251032277,9,2019
29508165,12,2018
60138776,5,2019
58314135,6,2020
29508164,3,2018
29496776,8,2020
29505158,3,2019
29329902,8,2019
58314628,5,2019
29495775,11,2020
58314626,10,2018
119631154,12,2018
29496773,7,2019
64856154,7,2020
29483125,7,2018
29332058,6,2020
29499269,12,2019
29330052,5,2019
58314624,12,2019
29495768,5,2018
29505148,2,2019
29332051,2,2019
29499766,3,2018
58314622,2,2019
64565145,8,2019
29499264,12,2018
58314621,2,2018
83129644,6,2020
29332049,3,2019
29496264,10,2020
58313621,9,2020
29505142,10,2020
2094282548,5,2018
29496263,9,2019
29485121,5,2020
29335046,5,2018
29505140,7,2020
58314953,4,2019
29499761,11,2020
29326492,3,2020
29486118,5,2018
29508138,7,2019
29505138,10,2019
58314117,11,2020
29334041,5,2018
58314116,9,2020
80108636,10,2020
29496759,10,2018
29334039,3,2019
29505131,9,2019
29499757,1,2019
29333539,9,2018
29508123,12,2018
29496252,5,2018
125090614,12,2019
58312614,6,2018
29505115,9,2018
58315251,9,2019
29486114,5,2019
58315249,7,2018
64903114,5,2018
29334029,6,2019
29499749,2,2019
29502113,9,2020
29335399,11,2020
29483113,7,2020
29508108,12,2020
29499746,5,2019
29332024,1,2019
58314610,7,2018
119624606,4,2018
29496246,6,2020
29330022,10,2019
29482953,5,2019
29505105,11,2019
29499245,12,2018
64904895,5,2019
58314605,8,2018
29502101,4,2019
29329894,5,2019
29482105,7,2019
64914098,2,2020
125089104,10,2020
29496245,11,2019
249078595,7,2020
29482103,6,2019
29505094,12,2018
29496742,8,2019
29480101,3,2018
29508090,4,2018
29495738,8,2019
58313595,9,2018
29327392,9,2019
29505084,2,2019
29496735,4,2018
29482094,9,2018
119615580,9,2019
29331506,3,2020
29482091,6,2020
29495735,12,2018
29510577,2,2020
29482090,2,2020
29335389,3,2020
70335076,8,2019
29329881,12,2020
29502075,7,2020
29499233,11,2019
89548588,8,2019
29508074,9,2019
29496005,8,2020
29327504,8,2018
29482088,1,2019
29505074,7,2019
58314087,12,2018
64483573,3,2018
29508071,4,2019
29486087,6,2020
29495724,11,2018
58313583,8,2020
29502071,1,2020
64719718,8,2020
125089082,8,2018
29485080,6,2019
83829070,7,2020
29496217,8,2018
29486079,6,2018
29502070,4,2020
29496216,10,2020
2079609078,6,2020
29502068,10,2020
58314577,10,2020
29496712,4,2019
64795567,7,2019
29480077,2,2020
64433565,6,2019
29499210,10,2019
29486076,5,2018
29510564,4,2019
29499706,4,2019
2091055575,4,2018
70343063,8,2018
114405075,3,2019
29496490,11,2019
29505063,6,2019
29496204,6,2019
64501561,11,2020
29496202,6,2019
29510559,6,2019
58313072,8,2019
29499701,2,2019
29505056,5,2019
29502055,5,2018
29496201,3,2018
29502054,9,2018
29486091,6,2019
29496197,11,2019
64907049,12,2020
29486070,2,2019
29508047,4,2018
29486069,12,2020
29499196,3,2019
58314951,11,2020
70335046,6,2018
2079582067,7,2020
29496696,11,2019
70335045,7,2019
29486066,2,2018
64463044,5,2019
29485951,2,2020
29499691,11,2018
29482064,10,2020
29508042,7,2019
29480064,8,2020
58312563,1,2020
29502040,2,2018
29496189,1,2020
29483060,3,2020
70335036,8,2020
29482951,8,2019
58312559,6,2018
29505036,12,2018
29499687,11,2018
29482056,12,2018
70335033,11,2018
58314554,6,2020
58314549,10,2019
58316531,12,2020
29480049,9,2019
29505027,3,2019
64583675,3,2018
29480047,8,2020
29502027,9,2019
29496174,11,2018
70335025,7,2018
125089041,7,2019
64465525,7,2020
29482041,8,2019
29496171,9,2020
58316524,4,2018
58314038,12,2018
29501669,7,2020
29502023,1,2020
125090537,4,2018
29496169,2,2019
29501668,5,2019
29496164,6,2019
29482036,9,2018
29496163,9,2018
70335022,5,2018
29483035,7,2018
29499661,3,2018
64548022,10,2019
29485079,7,2020
29496156,2,2020
58313034,10,2019
58184521,1,2019
29499653,6,2020
58316515,9,2019
58314532,9,2020
29496151,5,2018
58313032,3,2019
29496650,7,2020
58314531,2,2018
29505013,11,2019
29496149,6,2019
119628012,8,2020
29496648,6,2019
29505012,4,2020
29480028,11,2019
29499646,3,2020
58316510,7,2019
29486027,7,2019
29496146,9,2019
70335009,5,2018
29482024,12,2019
29495785,10,2020
29485023,11,2018
29505009,9,2019
29483023,7,2020
29502007,12,2019
29496143,7,2020
29482020,10,2020
29496138,10,2018
70335005,6,2019
29496136,12,2020
58315018,7,2020
64821005,8,2018
29499634,8,2020
58316504,7,2019
29480017,10,2019
58315016,8,2018
29495629,7,2019
29495626,8,2019
29480014,3,2019
29508002,8,2019
120897013,7,2020
29496124,1,2020
70335001,5,2019
29483013,5,2019
29482012,6,2019
29499619,11,2018
83822509,12,2019
29496498,12,2020
29496497,8,2018
58313004,3,2019
29496117,7,2020
64443977,4,2019
29495613,11,2019
29483001,10,2018
64526469,3,2018
29499772,7,2020
29482001,8,2020
79980966,3,2020
29496611,11,2018
70330956,7,2019
64612108,7,2020
29495607,7,2018
29496954,10,2018
29496606,7,2018
70330952,12,2018
29495603,12,2019
29496948,4,2019
29496102,9,2020
29496943,1,2020
29496600,3,2019
29496941,5,2018
29499592,10,2020
29496091,8,2018
29496924,4,2019
70334920,7,2020
29499588,1,2019
29496920,11,2018
29496585,6,2019
29496919,5,2018
29496084,7,2020
29496583,4,2018
58315573,6,2019
29496909,12,2019
29496906,1,2021
29496070,6,2018
64609405,10,2019
29496905,12,2019
29499569,11,2020
29496069,4,2018
29496858,10,2019
29496568,5,2019
29491847,9,2020
29499562,2,2019
29496839,6,2019
29499558,10,2019
70342836,8,2019
58315550,7,2020
64538336,10,2019
58315548,3,2019
70342833,9,2020
29499548,8,2018
70342830,4,2019
29496046,3,2018
29496830,10,2020
29491045,12,2018
69811325,5,2020
29491044,12,2020
29490539,2,2018
29496823,2,2020
29491035,5,2019
29496818,11,2020
29496034,8,2019
58315316,7,2020
29499530,5,2018
58315309,4,2018
29496027,12,2020
58315305,5,2020
64565022,3,2018
29495521,6,2019
58315302,10,2020
29491021,3,2020
251027801,9,2020
29495518,4,2018
58315786,2,2020
58315785,11,2020
58315284,6,2020
29495517,9,2019
29491516,8,2020
58315267,10,2018
29499515,5,2019
58315265,10,2020
29499514,5,2019
58315759,8,2020
29495514,3,2019
64444258,6,2019
29491013,11,2020
58315755,5,2020
29491011,2,2019
29499510,8,2019
58315253,5,2018
29499508,9,2020
64551250,5,2019
29495507,10,2020
80093238,4,2019
29499504,8,2020
29495868,12,2020
29491729,5,2020
58187218,2,2019
55291213,8,2020
80106692,4,2018
79979170,2,2019
64742663,5,2018
64826109,5,2019
29496594,10,2019
29496591,7,2020
64647073,11,2020
80107564,4,2019
29502019,7,2019
29496513,12,2018
29496505,4,2018
110538921,8,2020
29324407,7,2020
29322891,6,2020
29324376,7,2019
29324374,4,2020
29324368,9,2018
29324367,12,2019
29325386,8,2018
29324885,7,2020
29324344,9,2018
83814958,10,2019
29324877,9,2020
29322844,9,2020
29472956,2,2018
29321872,9,2020
251028948,3,2020
29324334,5,2018
29324474,6,2018
29322369,5,2020
29322441,9,2019
29324323,12,2019
29322367,10,2020
29322440,8,2019
29324322,10,2020
29323861,8,2020
124719437,9,2020
29324859,2,2019
29324314,12,2018
2102848933,8,2020
29323846,8,2018
29472930,9,2020
29322807,12,2018
29325495,4,2019
29472776,12,2020
29322806,8,2018
249890804,2,2020
29324826,11,2019
29323957,4,2020
29321992,8,2019
29325292,8,2020
29322315,5,2019
64717909,12,2019
29324286,3,2019
83822407,5,2018
29325285,9,2020
29472407,9,2019
29325283,10,2020
29322305,6,2018
29324271,2,2019
29472904,8,2020
29324269,3,2018
249878900,1,2019
29322295,12,2018
251032898,7,2019
29321979,3,2020
29322268,4,2019
29472391,2,2020
29472389,10,2018
29323785,1,2019
29325763,7,2019
29324260,11,2020
29322284,7,2020
29324254,4,2019
29323778,11,2019
114405777,11,2019
29325249,7,2020
29472880,5,2018
29325476,1,2020
29324248,7,2020
29324233,9,2019
29323970,11,2020
83124263,8,2019
29325730,11,2020
83819988,6,2018
29322248,2,2020
29472368,8,2020
29322201,11,2020
29323746,9,2020
29322179,5,2018
29323745,12,2019
29325678,5,2018
29323740,8,2019
29322177,5,2019
70351966,3,2018
29322175,5,2019
29324231,12,2018
29322167,10,2018
29472859,5,2018
29324229,12,2019
29325655,9,2019
251032850,12,2019
2079596843,7,2020
305426134,3,2020
29322692,2,2020
89547843,5,2018
29322190,2,2020
29472343,2,2020
29322186,6,2020
29322342,6,2018
29473583,1,2021
29324178,6,2019
29324166,8,2019
29322114,1,2020
29322832,8,2018
29476836,12,2018
29323954,10,2020
29324343,1,2021
62607832,3,2020
94642591,10,2020
29476830,3,2020
29476826,7,2019
29472323,6,2019
29322083,8,2020
64728317,7,2019
29324570,2,2020
83827816,7,2020
29322814,9,2018
29324555,3,2019
29322628,8,2019
29322812,7,2018
29325554,9,2020
62607811,12,2019
29324546,9,2020
29323625,4,2020
83815809,5,2019
29324540,3,2018
29322625,9,2019
29322809,4,2019
29472306,5,2019
29323616,2,2020
29324532,5,2020
29324531,11,2018
29324113,12,2020
29472302,3,2019
29324521,6,2019
119615112,5,2020
29324504,3,2018
29324501,5,2018
29472784,11,2019
29322500,11,2020
29322608,12,2018
29322606,3,2018
29472281,5,2019
29323949,9,2020
29323947,5,2019
29476779,5,2019
29325082,1,2019
119625069,11,2018
29324055,11,2018
29474769,4,2018
29473056,12,2020
29475258,7,2020
2083394421,9,2019
29325046,10,2019
2138036757,10,2018
29324030,2,2018
29475255,4,2019
29473461,3,2018
29474752,2,2020
29475249,12,2018
29323923,6,2018
2081724917,11,2020
83823747,8,2019
29322027,11,2020
29475246,5,2019
29324026,10,2020
29474908,2,2019
29322242,5,2020
70352021,2,2019
29474906,2,2020
29322021,6,2020
29474905,11,2019
29323919,8,2020
29322241,9,2020
29322015,9,2020
145655903,1,2019
70348732,5,2018
29322014,10,2019
29474901,3,2018
29322232,3,2020
29325509,7,2018
29324907,6,2018
29473389,5,2020
29322218,4,2019
29324005,7,2018
29473383,12,2020
29322005,3,2018
29474876,8,2019
29324906,7,2018
29322208,2,2020
29474873,6,2018
29321895,7,2020
29472612,12,2020
29474869,3,2020
124835862,3,2020
29474703,6,2018
29473361,3,2019
29473699,2,2018
121657860,5,2020
29476360,2,2019
29473694,11,2020
29473354,6,2019
241938483,9,2018
29322349,5,2019
58312187,12,2020
29473346,4,2019
29473686,7,2019
29473342,2,2020
29473685,12,2018
29474839,7,2020
29473331,9,2020
29476814,9,2020
58312184,9,2020
29475181,12,2019
29474793,12,2020
29474960,4,2020
29474679,2,2019
2085599673,4,2019
29472801,2,2019
2078177669,9,2020
29474669,12,2018
29473290,11,2020
2077646167,11,2020
58312162,2,2020
89550284,3,2018
29475155,10,2018
29473284,7,2020
29474652,5,2020
29473283,9,2020
58312151,8,2018
29473280,9,2020
121658767,7,2020
58312148,4,2020
29473267,10,2019
2127678647,4,2020
29322265,7,2018
29473264,1,2020
251030632,3,2020
29322264,4,2018
29474941,9,2019
29322262,7,2020
29473260,12,2018
29474618,11,2020
29322259,2,2018
2080097758,11,2020
29322257,3,2019
2094430936,3,2018
60138612,11,2020
241938475,8,2019
62607746,8,2020
80087107,11,2018
121655245,5,2018
124842240,4,2020
29473092,10,2018
89551733,12,2019
29476972,3,2019
29473534,9,2020
62604580,3,2020
29473577,10,2019
2141852471,5,2018
119621074,7,2020
29473073,6,2018
29472717,12,2019
29476716,6,2020
29472715,2,2018
251028883,12,2020
29472713,11,2020
29473067,6,2018
29473209,8,2019
120288064,4,2019
29476970,10,2019
29472195,6,2020
29473557,12,2019
29472687,11,2018
29322464,8,2020
94643070,9,2019
29473045,12,2018
241933182,11,2018
251031044,9,2019
29472680,8,2018
29472178,3,2018
29322524,7,2020
58312175,2,2020
29473173,12,2019
121655019,10,2020
2094674171,12,2020
29473018,8,2020
83819963,6,2018
29472663,11,2019
29472163,10,2019
29322657,2,2019
29472655,3,2018
29322655,4,2020
119626651,5,2018
29472647,11,2018
63838141,5,2020
29472629,9,2020
121654622,2,2018
29473468,4,2019
29475114,4,2020
29472614,8,2019
251031108,2,2020
121655108,9,2020
58187108,4,2019
60138607,3,2020
29472602,6,2020
79980101,12,2020
124844599,7,2019
29472099,1,2021
29475098,4,2020
29472094,10,2018
124841592,9,2020
89546091,5,2018
29474589,1,2019
29474587,7,2020
29472068,7,2020
29322059,12,2018
29475057,12,2018
124836052,8,2019
29475051,8,2018
29322049,9,2020
145656047,5,2019
83831047,8,2018
29475046,7,2019
94643045,12,2018
29473544,8,2019
2094495422,5,2018
29474541,6,2020
29475031,6,2019
29473516,1,2020
29473514,7,2019
145655513,6,2018
29474922,2,2019
29474509,3,2018
29475004,9,2019
29361817,9,2020
29438765,12,2020
29368665,1,2021
2084748998,1,2021
80091006,1,2021
29374690,10,2020
29421823,12,2020
28602870,12,2020
2078754988,12,2020
64515854,6,2020
2078228282,11,2020
29333111,12,2020
29512295,1,2021
111371094,12,2020
29361678,4,2020
29362575,1,2021
79980484,8,2018
29359483,7,2018
29359482,7,2020
80098981,7,2019
29555259,6,2020
29593758,4,2018
29593753,4,2019
243342252,1,2020
29593752,7,2018
29593751,3,2018
29593748,6,2019
29555240,4,2020
29555235,11,2018
29555232,5,2020
29555222,3,2018
29555220,2,2019
29609701,5,2019
29555200,10,2019
29609692,5,2020
29609684,4,2019
29609681,6,2019
29609662,6,2018
29609661,6,2019
29555148,5,2020
29603139,7,2019
29549595,3,2018
250928084,11,2020
96639084,8,2019
29595497,5,2018
116081726,12,2018
95019023,8,2020
29588424,5,2019
29578424,6,2019
29572414,8,2018
29573909,4,2018
58265906,3,2018
58265905,7,2018
29557404,11,2018
29554904,7,2019
185203902,11,2019
29557398,2,2018
29554897,3,2018
29590394,5,2019
29588391,7,2018
29578383,12,2019
29547383,5,2020
29553961,5,2019
29564877,2,2019
29596376,8,2018
29557376,1,2020
29547375,4,2019
29574631,11,2020
29590370,11,2019
29596369,3,2019
29547367,8,2019
185203994,7,2019
29575366,9,2020
29590365,9,2020
29588365,10,2018
29590364,11,2019
29588493,6,2020
29578358,12,2019
29547358,8,2018
29596353,12,2019
29596349,4,2018
58265848,5,2018
96640847,4,2019
29596347,5,2020
29547345,7,2018
29596342,9,2018
29572841,6,2018
29576838,8,2018
29572836,4,2018
185186834,4,2020
29592834,4,2018
29572834,8,2018
29564834,2,2019
29547333,2,2019
29592830,12,2019
29592828,3,2020
29592825,7,2019
29596324,12,2018
29595322,7,2019
29564822,11,2020
29595319,9,2019
29613814,6,2019
29591811,7,2019
29613810,5,2019
29557309,5,2018
29613803,1,2020
29575302,4,2020
29572485,5,2018
29595300,6,2019
29575299,10,2020
29591798,10,2018
29564792,3,2020
29575289,8,2020
29547786,10,2019
29375783,3,2018
243333782,6,2020
2077981778,10,2020
29558277,11,2018
29591776,4,2019
29614462,11,2019
29564775,10,2018
29557274,6,2019
29575271,3,2019
29560771,4,2019
29549769,3,2020
29560767,3,2020
29549767,2,2020
29557260,9,2019
29557259,2,2019
29595258,9,2019
29575252,1,2019
185203749,7,2018
29595248,4,2018
185162235,11,2020
29572742,8,2018
29557240,6,2018
29572739,6,2018
29590236,5,2019
29595235,7,2019
29592235,10,2018
29595234,5,2018
29572733,5,2019
29590232,6,2018
29549732,5,2019
29557230,4,2020
29573729,5,2019
29592226,10,2020
29567724,7,2018
29558218,5,2018
29592213,10,2020
29567710,4,2018
29549710,10,2018
29604708,4,2019
29549707,6,2019
29573705,11,2020
29364898,12,2020
29558205,9,2019
29567703,10,2018
29547702,7,2020
29573701,7,2019
29592200,2,2018
29570700,8,2018
29567700,12,2020
29547699,7,2020
29570695,4,2018
29567695,4,2019
29558193,1,2019
29442299,1,2021
29549687,8,2018
29572684,2,2020
29549683,10,2020
29567682,1,2019
29557181,9,2019
29558179,8,2020
29557179,9,2018
29604677,7,2020
29371554,1,2021
29592172,7,2019
29567669,8,2020
29592168,6,2019
29570667,4,2019
29584666,8,2019
29567666,9,2018
29614481,4,2018
29572663,7,2019
29604661,10,2020
29604659,12,2018
29574657,2,2019
29573655,3,2020
29567655,6,2018
29554990,2,2019
29558155,3,2018
29596354,3,2018
29572654,3,2018
29567653,11,2018
29604647,11,2020
29582481,6,2020
185188646,10,2018
29598646,2,2020
29598645,3,2020
29574642,1,2020
29567642,3,2019
29604641,5,2020
29547635,8,2018
29442225,9,2018
29444223,1,2020
29584634,6,2018
29604633,2,2020
29578131,2,2020
29584630,10,2018
29555126,8,2019
29549620,5,2018
29558119,8,2019
29565115,3,2018
29547615,8,2019
29598613,2,2020
29558107,8,2020
29584606,5,2019
29547604,9,2019
29558103,6,2020
29555103,5,2020
29567601,6,2018
29572599,2,2019
29567598,8,2019
29572588,5,2018
29572586,12,2019
29565086,4,2018
29558086,10,2018
29584582,7,2018
29574582,5,2018
29555075,9,2018
29574572,7,2020
29565062,2,2020
29565060,6,2020
29555058,4,2020
29610143,10,2018
29555056,4,2020
29572555,11,2019
29591782,12,2020
29595332,8,2019
29557546,2,2020
29557544,4,2019
29555041,8,2018
29555034,10,2020
29369525,11,2020
96642029,6,2019
29588529,2,2020
29555029,8,2019
29554878,12,2020
29555024,10,2020
29572522,5,2018
29572519,2,2019
29565013,4,2020
29555010,5,2020
185187009,3,2019
29582509,8,2020
29595502,2,2019
29442648,3,2018
29444936,9,2020
29355358,10,2020
29441312,1,2021
29454019,4,2020
29349460,2,2018
94641990,4,2020
114405458,6,2020
29341958,5,2018
29345956,10,2020
29349634,11,2020
29347953,9,2020
29345950,8,2019
29345947,4,2018
29346445,11,2018
29347944,6,2019
29347940,7,2019
29345938,4,2020
29347437,8,2018
29348206,12,2020
29347933,9,2020
29346432,3,2018
29346428,3,2020
29342928,8,2020
29347920,9,2019
29347420,12,2018
58302445,4,2019
29341916,4,2018
58302944,2,2018
124843911,12,2019
29344409,10,2020
58222935,12,2020
29346407,6,2018
64679434,10,2018
58303434,8,2019
29347903,9,2020
29349499,6,2018
29349400,10,2018
29341900,6,2019
29342899,4,2019
29344392,12,2019
29341892,5,2019
29347388,5,2018
29341887,5,2019
29347386,5,2019
29347883,9,2019
29334940,3,2020
29347380,8,2019
29337435,7,2020
29344380,1,2020
29335935,7,2019
29347378,8,2018
29337429,2,2019
29341877,7,2019
29338928,7,2020
29341876,7,2020
29338927,3,2019
29346373,1,2019
29337425,8,2018
29335914,3,2019
29347870,10,2020
29337911,11,2018
29347867,10,2019
29333911,5,2019
29333909,3,2019
29346360,12,2020
29344496,9,2020
29349347,9,2020
29341847,3,2018
29337907,4,2018
29348345,7,2020
29341845,5,2019
29337899,2,2020
29341891,9,2020
29343996,1,2020
29335992,6,2018
29344490,3,2019
29337387,8,2018
29341835,5,2019
29335887,4,2018
29341834,11,2018
29349325,7,2018
29335878,8,2018
29333689,7,2020
29349324,4,2019
29348322,10,2018
29337365,9,2020
2124070859,1,2020
29346317,7,2018
29335359,10,2020
29337358,6,2018
29348314,3,2019
29337357,12,2020
58297856,5,2019
29494855,4,2019
29337855,3,2018
29349311,4,2019
29335854,9,2020
29346309,9,2020
2079842710,8,2020
29346308,12,2019
29334986,3,2018
29344301,12,2019
58297847,4,2019
29343989,5,2019
58297845,12,2018
29345563,12,2020
29346292,8,2018
29337838,3,2018
29348291,11,2020
29337333,6,2018
29344291,1,2019
58297831,8,2020
29345785,12,2019
29335828,12,2018
29338824,5,2020
29348283,12,2018
29337822,3,2020
29349279,10,2018
29346279,3,2020
29337322,2,2020
29346277,4,2020
29340321,8,2020
29335816,11,2020
29345772,8,2019
29404935,7,2020
29344272,3,2019
241933815,10,2019
29349263,5,2018
29341806,8,2020
29349262,5,2019
29410432,6,2020
29335306,9,2018
29346257,6,2019
62605930,3,2019
29349255,11,2019
29402930,2,2019
29335803,6,2020
29345755,10,2019
29408929,6,2020
29401429,12,2018
29338795,7,2019
62605927,5,2019
29344254,5,2018
29338794,8,2019
29344253,3,2020
58297790,9,2018
29407926,5,2018
29347750,11,2020
29335286,3,2018
29397926,4,2019
64593246,7,2020
29349743,2,2020
29338781,8,2020
29399424,7,2018
29335281,8,2020
29408923,4,2018
29345739,6,2020
29335780,10,2019
29402923,7,2020
29349237,6,2018
29335779,5,2019
29398923,5,2019
29338778,11,2020
251029420,5,2020
29338775,4,2019
29404920,11,2018
29349724,6,2020
29335767,4,2018
29408919,6,2020
29346220,9,2020
2078631994,10,2020
29334982,7,2019
62605916,5,2018
121658216,7,2020
29338757,4,2020
29343216,8,2020
29398911,3,2019
29347987,8,2020
2118212409,9,2020
29338751,3,2019
29408992,6,2019
29344485,5,2020
29333751,4,2019
29336908,9,2019
29341711,6,2019
29335247,8,2020
29341708,11,2020
29408905,9,2020
29348197,6,2018
29337243,10,2020
29348196,2,2020
29337238,9,2019
29336901,7,2020
29338736,11,2019
29335231,5,2020
29402898,7,2019
29348193,12,2019
29408897,8,2020
