zpid,streetAddress,latestPrice
29418210,1310 Piedmont Ave,1075000
29420706,7703 Tisdale Dr,300000
29420703,7611 Tisdale Dr,485000
29418203,1219 Madison Ave,489000
29418194,1315 Madison Ave,700000
29413693,7305 Bethune Ave,515000
29412688,6907 Providence Ave,239995
125904686,918 Cannoneer Ln,420000
29413686,7312 Providence Ave,285700
29419183,7805 Gault St,550000
241935674,7413 Grover Ave #A,670000
29413668,7513 Bethune Ave,132500
29415166,616 Gaylor St UNIT B,675000
29416665,7313 Eastcrest Dr,340000
29415164,612 Gaylor St,365000
29420658,7803 Lazy Ln,399000
29416658,7511 Eastcrest Dr,449900
29413658,7204 Bennett Ave,218500
251032156,7601 Bethune Ave UNIT A,415000
29416655,7505 Eastcrest Dr,415000
125915654,901 Mountaineer Ln,399900
29420653,7707 Lazy Ln,599000
29419152,1108 1/2 Morrow St,1245000
125890150,910 Banyon St,550000
29420650,7701 Lazy Ln,394000
29417147,1204 W Saint Johns Ave,689000
29417146,1202 W Saint Johns Ave,450000
29415143,611 Gaylor St,359000
29412643,7005 Blessing Ave,274900
241935636,7504 Wildcat Pass,545000
29415135,609 Brentwood St,475000
29419134,1211 Taulbee Ln,949990
29412634,7005 Meador Ave,189500
29420633,7802 Tisdale Dr,445000
29416632,202 W Crestland Dr,460000
29415131,617 Brentwood St,450000
29412629,7008 Blessing Ave,329990
64692625,7302 Meador Ave,335000
29420618,7706 Lazy Ln,550000
29420617,7708 Lazy Ln,549950
29416616,100 W Saint Johns Ave,225000
241931115,7910 Wildcat Pass,474999
29409232,406 W 55th 1/2 St,449900
29419115,1215 Pasadena Dr,999900
124837612,7515 Sugar Magnolia St,439999
29416612,106 E Saint Johns Ave,275000
29415110,1201 Dwyce Dr,625000
29412609,1035 E Saint Johns Ave,149000
29416606,101 E Odell St,459900
119616100,917 Cavalier Ln,499000
29416593,7213 Eastcrest Dr,375000
2094101591,1208 Stobaugh St APT A,459000
29412591,7106 Providence Ave,265000
29413588,7008 Carver Ave,180000
2079419087,619 Hammack Dr #1,565000
29416584,108 W Odell St,1040000
29417583,7703 Eastcrest Dr,325000
29413579,7206 Bethune Ave,150000
29416578,102 E Odell St,424900
29416577,7302 Eastcrest Dr,425000
29415077,6906 Reese Ln,315000
29412482,503 Wilmes Dr,479000
29418945,1206 Aggie Ln,740000
29419406,8204 Sam Rayburn Dr,139777
29416569,201 W Croslin St,399000
29419065,1300 Pasadena Dr,500000
29419061,1208 Pasadena Dr,365000
124840559,913 Morrow St,463000
29413555,6920 Bennett Ave,325000
29416552,409 W Odell St,400000
29419550,8200 Grayledge Dr,329900
29416657,7509 Eastcrest Dr,422000
29419048,1215 Richcreek Rd,194900
29417545,7610 Eastcrest Dr,225000
29417541,103 Prince Dr,205000
29417539,203 Prince Dr,354900
29413537,6703 Esther Dr,419000
125916951,7002 Meador Ave,479000
29417536,7609 Northcrest Blvd,329500
29412536,504 Denson Dr,285000
125792535,7520 Pantherpaw St,599990
29416535,500 W Odell St,325000
29412535,502 Denson Dr,360000
119626532,7420 Easy Wind Dr,465000
29415119,1209 Justin Ln #A,559900
29412529,304 Denson Dr,325000
29413528,6710 Esther Dr,600000
241931973,7511 Wildcat Pass,494900
125916026,903 Banyon St,499990
29415026,902 Karen Ave,720000
29413525,6800 Esther Dr,599950
124843524,7501 Sugar Magnolia St,440000
29413523,6804 Esther Dr,457000
29415016,1007 Brentwood St,618900
29417514,7710 Meadowview Ln,349900
29412523,401 Hammack Dr,325000
29416512,512 W Croslin St,249500
29413510,301 Irma Dr,335000
29417507,7605 Delafield Ln,249900
145654471,7613 Wolverine St,425000
29413506,401 Irma Dr,397000
29417505,7601 Delafield Ln,599900
29414505,7508 Bethune Ave,340000
29415325,6803 Isabelle Dr,374900
29415002,1001 Karen Ave,480000
29419470,303 White Oak Dr,110000
29512178,10409 Margra Ln,345000
29510071,2612 Howellwood Way,340000
70332641,3412 Lynnbrook Dr,344900
70332640,3408 Lynnbrook Dr,335000
89548865,10104 Wading Pool Path,339900
29510134,10101 Alcott Cv,389000
70332625,3417 Lynnbrook Dr,359900
29511357,10204 Old Manchaca Rd,340000
29509857,2405 Monarch Dr,289900
119627493,10712 Dinah Dr,340000
29509856,2407 Monarch Dr,339900
60138993,11209 Midbury Ct,290000
64484620,10313 Beard Ave,419900
29509853,9703 Woodshire Dr,277900
29514488,11421 Hillhaven Dr,305000
29510117,9807 Nightjar Dr,265000
58317423,2513 Lavendale Ct,297000
29509840,9903 Woodshire Dr,250000
29510110,2617 Riddle Rd,179900
70335421,2406 Jesse Owens Dr,234900
114405838,9425 Sweetgum Dr,239950
64452104,10316 Beard Ave,225000
89545831,10100 Wading Pool Path,315000
70335417,11302 Jim Thorpe Ln,274900
64861086,2612 Blake St,335333
110538825,9505 Sweetgum Dr,292444
60135574,10521 Lindshire Ln,325000
29509823,2504 Monarch Dr,262000
58317413,11416 Kingsgate Dr,379990
89551321,10124 Wading Pool Path,302599
64747407,11508 Dub Dr,275000
60135570,2805 Blake St,330000
2129758320,10305 Laredo Dr,154900
83821403,11500 Dub Dr,315000
29509819,9502 Woodshire Dr,498500
29510064,2706 Holly Springs Ct,167000
89545902,11116 Lost Maples Trl,220000
29506788,9304 Bordley Ct,274900
70332563,10704 Pratt Ln,415000
58317402,11433 Hillhaven Dr,300000
70332558,3324 Tavistock Dr,295000
70335400,2303 Jesse Owens Dr,267444
120897265,9112 Beechnut Dr #46,319900
70332555,3312 Tavistock Dr,405000
62608399,1911 Ralph C Craig Ln,298500
89545765,9924 Wading Pool Path,297700
89545898,11128 Lost Maples Trl,237900
89552260,9932 Wading Pool Path,196640
29510047,9706 Curlew Dr,237660
83126490,10403 Wylie Dr #259,296900
58317386,11327 Kingsgate Dr,291700
89549754,9917 Alley May Dr,300000
70332543,10517 Huxley St,369000
70335380,11614 Paul E Anderson Dr,269900
70332540,2601 Dryden St,215000
89549933,10208 Maydelle St,265000
62608377,1902 Ralph C Craig Ln,337000
29506742,2405 Crownspoint Dr,349900
29510039,9715 Holly Springs Dr,305000
62608376,1900 Ralph C Craig Ln,335000
110538874,11608 Eric Heiden Ct,259999
29514345,1429 Canon Yeomans Trl,249000
89549217,10152 Wading Pool Path,319995
29510036,9721 Holly Springs Dr,224999
58317374,11405 Pickard Ln,309999
89546217,1413 Canopy Creek Way,330000
29510032,2606 Aftonshire Way,368000
89549711,1408 Middlefield Ct,325000
62608372,1818 Marcus Abrams Blvd,299900
64543077,2628 Bess Ln,415000
89550710,9961 Alley May Dr,300000
70332524,2604 Bolton St,325000
119616859,10809 Dinah Dr,364900
110538838,1900 Rockland Dr,287000
29509706,9406 Doliver Dr,347500
70335354,11508 Kim Zmeskal Pl,280000
70335352,11504 Kim Zmeskal Pl,269900
94643202,1520 Huckleberry Ln,310000
29509701,9310 Doliver Dr,136500
70332520,2816 Tinmouth St,299500
2078945325,10201 Maydelle Dr,299990
64642019,2609 Blake St,225000
119619848,2313 Yvette Cv,350000
80093848,2610 Georgia Coleman Bnd,275000
70332518,2808 Tinmouth St,375000
94643192,1409 Huckleberry Ln #64,327444
89549813,10205 Garbacz Dr #210,319900
62576847,11410 Eddie Egan Ln,257500
64639018,10605 Beard Ave,415000
58317308,1120 Canon Yeomans Trl,258000
89550188,1320 Tillerfield,300000
70332517,2804 Tinmouth St,425000
29514304,11317 Canterbury Tales Ln,258000
29510017,2652 Piping Rock Trl,159900
29514302,11325 Canterbury Tales Ln,267000
70332515,2825 Blake St,415000
70335331,2402 Wilma Rudolph Rd,235000
29509682,2105 Toulouse Dr,250000
70335330,2312 Wilma Rudolph Rd,325000
58317294,1308 Summoners Tale Ct,300000
58317330,1613 Sir Thopas Trl,149983
119628329,10824 Dinah Dr,405000
29514273,1600 Canon Yeomans Trl,264900
70335763,11303 James Haller Dr,229000
29513324,2117 Kaiser Dr,175000
29514259,1432 Canon Yeomans Trl,250000
29509672,9402 Roxanna Dr,350000
29514258,1428 Canon Yeomans Trl,305000
70346322,10908 Gerald Allen Loop,310000
29509663,2304 Monarch Dr,400000
29513256,11008 Canterbury Tales Ln,244900
29513322,2125 Kaiser Dr,274900
94643162,9624 Beechnut Dr,286000
29513249,1804 Monks Tale Ct,229500
70346316,10820 Gerald Allen Loop,241500
29513309,2116 Kaiser Dr,259000
119627157,10104 Alley May Dr,345000
89548742,10213 Maydelle Dr #270,275000
70346307,2032 Boyds Way,205000
94643155,1521 Sugarberry Ln,277444
110538854,1703 Rockland Dr,290000
94643152,1509 Sugarberry Ln,322900
64436804,2219 Marcus Abrams Blvd,295000
29509648,2203 Tabor Ct,194000
58317222,10401 Garbacz Dr,299900
119617644,10036 Alley May Dr,300000
29513304,2122 Coats Cv,212500
58317217,10425 Garbacz Dr,244900
89548303,1721 Monahans Ln,254000
80091295,11500 Bruce Jenner Ln,270000
58317213,10517 Garbacz Dr,215900
29514292,11244 Pardoners Tale Ln,270000
111373199,1914 Rockland Dr,279000
58317198,10725 Garbacz Dr,229900
89550697,10508 Wylie Dr,272000
79981115,2404 Allred Dr,430000
29513290,2305 Lavendale Ct,325000
58316612,9120 Frock Ct,314900
70346285,2105 Boyds Way,335000
89549485,1404 Canopy Creek Way,265000
89546598,1325 Tillerfield,299500
2098719189,10309 Marietta Dr,263000
119621596,1412 Cedar Stand Pass,347300
29514186,1305 Merchants Tale Ln,270000
29509594,9403 Roxanna Dr,449900
70335280,2701 Alsatia Dr,582000
58317184,10623 Marshitahs Way,219000
29509588,2210 Tanglevine Dr,380900
70346279,2129 Boyds Way,245000
58317181,10635 Marshitahs Way,230000
83815578,2300 Allred Dr,325000
29514277,11204 Canterbury Tales Ln,325000
2108953678,2004 Rockland Dr,299900
70332776,10916 Wardour Ln,344900
119628565,1405 Meadowsouth Ln,350000
29514276,11200 Canterbury Tales Ln,225000
89546555,1320 Canopy Creek Way,304999
58317176,10655 Marshitahs Way,245000
89546050,9948 Wading Pool Path,290000
249911674,10714 N Platt River Dr,266000
64894268,11308 Chatam Berry Ln,179999
89548173,10216 Maydelle Dr #231,289000
70332765,2912 Belgrave Falls Ln,312000
58317166,10616 Garbacz Dr,219500
70332764,2908 Belgrave Falls Ln,339000
29513264,2200 Coats Cir,290000
111372039,10216 Laredo Dr,279500
58317155,10420 Garbacz Dr,235000
70332758,2921 Lynnbrook Dr,235999
58317252,2415 Lavendale Ct,339650
29514155,1411 Canon Yeomans Trl,120000
29509982,2610 Piping Rock Trl,410000
70332751,2928 Lynnbrook Dr,359987
29514148,1013 Penion Dr,525000
29513247,1801 Monks Tale Ct,279000
58317145,10741 Marshitahs Way,240000
29509519,2405 Castledale Dr,515000
29514134,10911 Watchful Fox Dr,319000
29513246,1805 Monks Tale Ct,172900
58317133,10712 Marshitahs Way,239900
29513245,1809 Monks Tale Ct,279000
29513130,10307 Slaughter Creek Dr,424900
70332742,2905 Fleet Dr,415000
29509981,2608 Piping Rock Trl,397500
29512130,10215 Bilbrook Pl,149990
29514241,1721 Friars Tale Ln,229900
29513241,1838 Friars Tale Ln,272500
29512127,10203 Sweetwater River Cv,242500
58317117,1505 Curameng Cv,244900
29494172,3819 Alexandria Dr,364900
58187235,11401 Pickard Ln,339000
80100607,1601 Redwater Dr #151,246500
64458733,2104 Wilma Rudolph Rd,278000
63838808,2105 Keepsake Dr,241500
29513090,10607 N Platt River Dr,264997
29513232,2021 Kaiser Dr,284900
58317087,10612 Marshitahs Way,230000
70332730,10820 Wardour Ln,259000
29513240,1834 Friars Tale Ln,310000
80105226,2600 Georgia Coleman Bnd,325000
64893224,11417 Eddie Egan Ln,280000
29514224,11305 Hillhaven Dr,295000
29514070,10805 Watchful Fox Dr,325000
70332723,2412 Lynnbrook Dr,399000
70332721,2404 Lynnbrook Dr,362000
2122955062,1802 Rockland Dr,299900
29513216,2105 Coats Cv,285000
58317058,1412 Geoffs Dr,235000
29514207,2044 Desco Dr,394999
63839037,11311 James Haller Dr,219900
29514202,2024 Desco Dr,299900
63839030,11301 Robert Wooding Dr,235000
83126510,1409 Kendalia St #350,340000
119623199,10813 Dinah Dr,349900
29513188,2031 Coats Cir,219000
83827684,11403 Georgia Coleman Bnd,275000
64709182,2305 Wilma Rudolph Rd,290000
29513174,1824 Canon Yeomans Trl,255000
29513167,1744 Canon Yeomans Trl,244500
119626146,10825 Dinah Dr,365000
70343688,2505 Lark Glen Ln,674900
80099627,11404 Bruce Jenner Ln,315000
60135627,11220 Midbury Ct,330000
64428565,2214 Marcus Abrams Blvd,339900
60135620,11317 Midbury Ct,330000
80095612,2507 Wilma Rudolph Rd,280000
60135610,2313 Riker Ridge Trl,299000
60135606,11424 Midbury Ct,309000
70335596,11706 Johnny Weismuller Ln,265000
64821087,11503 Dub Dr,275000
89546071,11121 Lost Maples Trl,224900
119615062,10805 Dinah Dr,355000
64744561,11507 Dub Dr,245000
64551560,11502 Dub Dr,239000
70335552,2501 Marcus Abrams Blvd,243000
70335529,2411 Marcus Abrams Blvd,272500
89549526,11104 Lost Maples Trl,242900
64795014,11505 Chatam Berry Ln,328500
64778008,1801 Marcus Abrams Blvd,259000
29506662,9101 Heatherwood Dr,199500
145656158,9005 Jodie Ln,420000
29499158,2703 Irish Bend Dr,375000
58316656,9009 Kimono Ridge Dr,264995
29499153,2846 Gettysburg Dr,350000
58316648,9000 Kimono Ridge Dr,279500
63838646,2835 Gettysburg Dr,350000
29504146,2802 Bobby Ln,262000
89545628,8405 Nicola Trl,375000
63838627,8411 Alabama Dr,310000
29504127,2704 Cheney Cv,340000
63838623,8412 Alabama Dr,309000
29499122,8105 Appomattox Dr,300000
29499118,8207 Dixon Dr,305000
63838615,2601 Monitor Dr,399800
63838613,2511 Sweet Clover Dr,334500
29499112,8311 Dixon Dr,310000
63838609,8503 Seminary Ridge Dr,324500
29504108,9106 Curlew Dr,307000
29499108,8418 Seminary Ridge Dr,309000
58316607,9016 Frock Ct,205000
29506602,8809 Escabosa Dr,359999
58316601,8920 Frock Ct,259000
29499098,8302 Seminary Ridge Dr,319000
29506596,8848 Mosquero Cir,459000
63838595,8401 Seminary Ridge Dr,339950
63228592,2205 Keepsake Dr,359900
29506592,8832 Mosquero Cir,450000
63228576,8510 Brock Cir,330000
63228572,8300 Dulcet Dr,324990
58316572,8725 Minot Cir,229000
29504072,9005 Wagtail Dr,400000
29504071,9007 Wagtail Dr,315000
63838570,8308 Dixon Dr,320000
63838569,8208 Dixon Dr,319000
63228565,2202 Keepsake Dr,375000
70357520,10308 Big Thicket Dr,299900
29501061,2301 Shiloh Dr,309900
64855504,11213 Real Quiet Dr,385000
29506558,2302 Vassal Dr,465000
249890052,8916 Kimono Ridge Dr,270000
63838550,8301 Avocet Dr,325000
29504041,9019 Curlew Dr,269000
63838537,2209 Stone River Dr,380000
63528036,2103 Campfield Pkwy,350000
63838532,2408 Shiloh Dr,339900
29504016,8901 Curlew Dr,344900
29504009,8904 Wagtail Cv,315000
29504007,8900 Wagtail Cv,315000
63722506,8407 Empress Blvd,219500
29483461,5304 Wheeler Branch Cir,475000
29483956,7512 Spivey Dr,479500
29491495,8504 Neider Dr,409000
29478955,6201 Sun Vista Dr,375000
29483954,7504 Spivey Dr,224000
29486453,7611 Galliano Cir,275000
29483953,7500 Spivey Dr,355000
29490952,4511 Manzanillo Dr,315000
29484452,8008 Cheno Cortina Trl,355000
29491450,5902 Marchmont Ln,385000
29486450,7602 Islander Dr,315000
29483450,7002 Wheeler Branch Trl,465000
29481449,6923 Gentle Oak Dr,399000
29490447,4305 Sarasota Dr,350000
29484446,6501 Oasis Dr,372900
29478946,6108 Sun Vista Dr,399000
29483445,7009 Beckett Rd,405000
29486443,7506 Islander Dr,329000
29484443,6507 Oasis Dr,365000
29483943,7505 Vol Walker Dr,405000
29490942,4714 Saloma Pl,324900
29486942,8022 Doe Meadow Dr,450000
29484442,6601 Oasis Dr,389900
29490440,4411 Sarasota Dr,239500
29486440,7500 Islander Dr,349000
29487439,6201 Abilene Trl,375000
29490938,4706 Saloma Pl,355000
29481438,7125 Gentle Oak Dr,420000
29491435,8612 Ganttcrest Dr,399900
29483935,7302 John Blocker Dr,385000
29487434,6500 Clay Allison Pass,449000
29491433,8608 Ganttcrest Dr,385000
29484433,6602 Oasis Dr,375000
29483433,5309 Beckett Cir,379500
29487432,6436 Clay Allison Pass,389000
29483932,7218 John Blocker Dr,385000
29484431,6303 Sam Maverick Pass,359900
29481429,7016 Gentle Oak Dr,297900
29486927,8003 Cutler Ridge Pl,345000
29484426,8003 Siringo Pass,272000
29491425,5717 Fitchwood Ln,389000
29487425,6708 Oasis Dr,374900
29484425,8005 Siringo Pass,465000
29486424,7609 Islander Dr,349900
29484424,7814 Cheno Cortina Trl,400000
29483424,7301 Beckett Rd,265000
29483921,5917 Shanghai Pierce Rd,380000
124836918,5224 Mc Carty Ln #A,364500
29491417,5912 Pecanwood Ln,425000
29491416,5910 Pecanwood Ln,400000
29486916,8006 Cutler Ridge Pl,375000
29483415,5210 Dry Wells Rd,450000
249889914,6216 Jumano Ln,475000
29487414,8205 Siringo Pass,359000
251029152,101 Virtus Bnd,379900
29486413,4614 Convict Hill Rd,549950
145658645,900 Sleepy Dell Ln,324900
29491412,5902 Pecanwood Ln,500000
29490911,4602 Tobago Cv,325000
119617642,9925 Milla Cir #62,275000
29484411,7905 Siringo Pass,399900
29490410,4413 Clarno Dr,187500
29506131,8730 Birmingham Dr,275000
2088004628,9504 Alex Ln,376290
29490409,4415 Clarno Dr,174900
80107624,10228 English Oak Dr,425000
29486907,8101 Bounty Trl,415000
70343624,10105 Anahuac Trl,289900
29512124,908 Sweetwater River Dr,300000
29491406,5806 Pecanwood Ln,485000
119618122,9325 Bentley Garner Ln,340000
29487403,8105 Billy Bonney Ct,449900
119630620,9308 Bentley Garner Ln,470000
29491401,5708 Pecanwood Ln,499900
29512119,9121 Vigen Cir,257900
29490401,4515 Clarno Dr,274500
29483401,5007 Desert Oak Cir,450000
29512118,9125 Vigen Cir,280000
29512116,9205 Vigen Cir,154999
29490899,7705 Copano Dr,289900
29506115,8770 Birmingham Dr,165000
70343614,2113 Petrified Forest Dr,295000
29483897,5807 Convict Hill Rd,224850
2099696613,10032 Milla Cir,270000
29506113,8766 Birmingham Dr,325000
29491392,5707 Marchmont Ln,455000
29509111,705 Minturn Ln,393000
29481392,7101 Bending Oak Rd,459900
70343607,10024 Anahuac Trl,284400
64771607,10500 Thoroughbred Dr,215000
29481389,7113 Bending Oak Rd,449997
70343606,1900 Petrified Forest Dr,242000
29483386,7100 Squirrel Oak Cir,432400
119557605,9420 Bentley Garner Ln,379500
29491384,5809 Marchmont Ln,394500
29511103,8925 Vigen Cir,245000
29490884,7702 Copperas Dr,264000
83828102,9716 Alex Ln,245270
29483884,5806 Abilene Trl,345000
29514102,709 Maltese Cross Dr,249500
29509101,725 Minturn Ln,335000
29490883,7700 Copperas Dr,352900
2095002600,1008 Totis Rd,346932
29487383,8217 Cheno Cortina Trl,450000
29514099,715 Maltese Cross Dr,255000
29490382,7910 Copano Dr,194900
29509099,729 Minturn Ln,374900
29484381,7604 Orrick Dr,480000
119622097,9904 Milla Cir #33,375000
29490878,4608 Clarno Dr,289900
29511096,9005 Vigen Cir,289900
29490378,7902 Copano Dr,290000
29509096,735 Minturn Ln,97500
29483378,6900 Robert Dixon Dr,575000
29506095,8731 Birmingham Dr,245000
29490373,7810 Copano Dr,259990
83817094,313 Jack Ryan Ln,355000
29486873,5806 Blanco River Pass,309000
251032093,7909 Vivid Sky Ln,337500
29483873,5804 Wagon Train Rd,450000
29506093,8735 Birmingham Dr,285000
29491371,5807 Pecanwood Ln,264900
241930591,9524 Hunter Ln,385000
29487371,6701 Oasis Dr,418000
29484371,7914 Siringo Pass,439000
29509088,8903 Palace Pkwy,255000
29508587,8506 Ruddington Dr,195000
29514086,10800 Arikara River Dr,210000
29484370,7912 Siringo Pass,399000
29509083,9001 Palace Pkwy,225000
29478868,6102 Smith Oak Trl,555000
29511081,9105 Vigen Cir,230000
29514079,10700 Arikara River Dr,290000
29491367,5815 Pecanwood Ln,425000
29483867,7606 Hawkeye Dr,375000
29514076,10713 Watchful Fox Dr,293000
29486866,5807 Brown Rock Trl,475000
58316574,8906 Texas Oaks Dr,424900
29486852,8338 Doe Meadow Dr,319900
58316071,8208 Beaver Brook Ln,250000
29483851,7502 Ladle Ln,235000
29491350,8411 Ganttcrest Dr,395000
58316069,8203 Alcorn Cir,410000
29484350,6600 Debcoe Dr,289900
58316068,8205 Alcorn Cir,254900
29481350,7173 Ridge Oak Rd,475000
29483987,6004 Whistlestop Cv,389000
29508567,8610 Soho Dr,239946
29484343,6621 Debcoe Dr,264990
58316066,8210 Alcorn Cir,360000
29514066,10703 Watchful Fox Dr,189997
29481341,7412 Mifflin Kenedy Ter,300000
2094959562,9316 Hunter Ln,299990
29483840,7615 Hawkeye Dr,385000
29513061,10609 Carovilli Dr,239000
29506061,915 Kavanagh Dr,298500
29491338,8516 Ganttcrest Dr,489000
2082517560,9705 Tolima Dr,343000
83827060,9500 Sawyer Fay Ln,355000
29491336,8512 Ganttcrest Dr,395000
29483834,5666 Wagon Train Rd,410000
29511050,8840 Francia Trl,315000
251031046,8001 Vivid Sky Ln,334900
29481333,6408 Convict Hill Rd,336900
29486830,5911 Blanco River Pass,359000
124840543,9209 Sawyer Fay Ln,379900
29486828,5915 Blanco River Pass,280000
29484328,6609 Debcoe Dr,287500
58317042,717 Shiny Rock Dr,310000
29487325,8004 Richard King Trl,490000
29484325,6705 Telluride Trl,385000
29508542,709 Hyde Park Pl,265000
29483825,5725 Abilene Trl,424900
29514041,731 Decker Prairie Dr,224000
29491324,8306 Ganttcrest Dr,515000
29480823,5104 Maulding Pass,390000
