zpid,yearBuilt,homeAge_years,livingAreaSqFt,numOfBedrooms,numOfBathrooms
29444784,1978,43,2576,5,3.0
29371696,1975,46,1938,4,2.0
29444216,1984,37,1342,3,2.0
58305280,1979,42,1775,3,2.0
29370196,1979,42,2054,3,2.0
29444214,1984,37,1544,4,2.0
29370194,1975,46,2180,3,2.0
29444280,1997,24,1589,3,2.0
29369214,1984,37,1927,3,2.0
29369961,1980,41,1592,4,2.0
29369211,1983,38,1566,3,2.0
58307278,1981,40,1624,3,2.0
58305710,1989,32,1454,3,3.0
29372193,1986,35,2417,4,3.0
58307271,1982,39,1469,3,2.0
58305709,1988,33,1418,3,2.0
29440771,1983,38,1040,2,2.0
2094498207,1985,36,916,20,2.0
29439771,1983,38,1058,3,2.0
29366690,1993,28,3258,4,3.0
29439707,1981,40,1590,3,2.0
29444270,1997,24,1686,3,3.0
58306269,1980,41,1523,3,2.0
29370188,1986,35,2245,3,3.0
29444269,1997,24,2195,3,3.0
29369688,1976,45,1600,3,2.0
29369207,1983,38,2060,3,2.0
29446268,1982,39,2400,0,2.0
29367686,1979,42,1715,3,2.0
29369206,1983,38,1476,3,2.0
58305266,1979,42,1838,4,2.0
29371683,1976,45,2152,4,3.0
29439704,1983,38,1423,3,3.0
29444763,1980,41,1608,4,2.0
29365183,1982,39,2746,3,3.0
58305189,1996,25,1865,3,3.0
58305262,1979,42,1742,4,2.0
29370182,1973,48,2284,3,3.0
29444189,1984,37,1679,3,2.0
29370177,1977,44,2449,4,2.0
29444187,1984,37,1715,3,2.0
29365177,1982,39,2278,3,2.0
58305183,1998,23,1488,3,2.0
29444751,1985,36,2116,3,3.0
29444493,1998,23,2168,3,3.0
29442747,1976,45,1761,4,2.0
29367674,1983,38,2242,4,2.0
29444745,1983,38,1628,3,3.0
29369673,1980,41,2110,3,3.0
29442742,1991,30,2329,4,3.0
29442179,1983,38,1542,3,2.0
29366173,1995,26,2597,3,3.0
58306236,1979,42,1544,3,2.0
58305178,1982,39,3120,0,0.0
29370170,1977,44,3088,5,4.0
29439736,1984,37,1034,2,2.0
29370169,1972,49,1979,4,2.0
29446235,1985,36,2722,4,3.0
29371665,1975,46,1657,4,2.0
58305676,1981,40,1838,3,2.0
58306228,1981,40,1546,3,3.0
29369665,1978,43,1937,3,2.0
58306226,1981,40,1382,3,2.0
29369173,1983,38,1912,3,2.0
29366665,2001,20,2909,4,4.0
29451456,1985,36,1856,4,3.0
58305166,1981,40,1100,2,2.0
29370163,1975,46,2030,3,3.0
29450955,1994,27,1677,3,2.0
29439166,1976,45,1836,4,3.0
58305213,1996,25,2055,3,3.0
29449454,1983,38,1336,3,2.0
29446145,1982,39,2196,4,3.0
29444713,1978,43,1532,3,2.0
29365159,1984,37,3667,4,4.0
29447453,1985,36,1131,3,2.0
29446210,1980,41,2434,4,3.0
29453952,1998,23,1666,3,2.0
58187157,1976,45,1448,3,2.0
29370153,1978,43,2124,3,4.0
29453950,1994,27,1845,3,3.0
29369153,1972,49,3428,4,3.0
29446204,1979,42,1375,3,2.0
29365153,2001,20,4190,5,4.0
58305149,1982,39,3936,8,8.0
29370152,1975,46,1968,3,2.0
29369146,1972,49,1855,4,2.0
29369143,1972,49,1394,4,2.0
29444890,1964,57,2844,4,3.0
29454443,1998,23,2045,4,3.0
58305142,1973,48,1767,3,2.0
29367650,1979,42,1927,3,2.0
58306191,1980,41,1418,3,2.0
29447443,1985,36,1136,3,2.0
29367649,1979,42,1691,3,3.0
83829134,2010,11,2687,3,3.0
29453942,1993,28,2198,4,3.0
29366647,2000,21,3385,4,4.0
58305633,1980,41,1969,3,3.0
29367646,1979,42,1620,3,2.0
83827133,2010,11,2734,4,3.0
29454438,1998,23,1555,3,2.0
29444683,1974,47,1741,3,2.0
58300145,1984,37,1733,3,2.0
29446122,1984,37,1572,3,2.0
29444682,1974,47,1658,3,2.0
29370145,1976,45,1877,4,2.0
29444680,1975,46,1518,3,2.0
29369119,1963,58,4910,4,3.0
29451438,1985,36,1415,3,2.0
29369643,1975,46,1462,3,2.0
29446178,1982,39,1705,3,2.0
29450937,1994,27,2041,3,3.0
29367643,1979,42,1778,3,2.0
58305108,1972,49,1159,4,2.0
29367804,1981,40,2204,4,3.0
29449936,1998,23,1980,4,2.0
29446170,1981,40,2060,4,3.0
60137607,2001,20,1502,2,3.0
29367637,1980,41,2061,4,3.0
29444666,1975,46,1589,3,2.0
58305105,1972,49,1273,3,2.0
29444661,1976,45,1843,3,2.0
29368134,1990,31,2801,4,2.5
58305104,1975,46,1409,3,2.0
29453933,1993,28,2512,4,3.0
29442659,1972,49,2453,4,3.0
29452933,1997,24,2054,3,3.0
29442094,1976,45,1781,3,2.0
29442654,1983,38,2303,5,3.0
29449932,1998,23,1921,3,3.0
29372131,1987,34,1492,3,3.0
29441995,1971,50,2496,4,2.0
29370126,1980,41,2132,3,2.0
29451431,1986,35,1829,4,3.0
29446152,1981,40,1671,3,2.0
58305589,2000,21,1723,3,2.0
29371625,1976,45,2340,4,3.0
29451425,1986,35,1602,3,3.0
29444151,1984,37,1530,3,2.0
58305086,1973,48,1278,3,2.0
29370119,1972,49,7137,6,6.0
58307148,1981,40,1472,4,2.0
29444082,1983,38,1551,3,2.0
29451422,1987,34,1639,3,3.0
29442645,1983,38,1758,3,3.0
114406617,2012,9,3422,5,4.0
29444079,1983,38,2254,3,2.0
29440643,1976,45,2328,4,3.0
29366117,1991,30,2773,4,3.0
29449918,1997,24,1980,4,2.0
58305578,1994,27,2785,4,4.0
29449917,1996,25,2275,4,3.0
29444078,1983,38,2300,4,2.0
58305577,1985,36,2191,4,3.0
29449416,1982,39,1378,3,2.0
29369613,1977,44,2325,3,2.0
29446138,1982,39,2251,4,3.0
29451415,1992,29,1646,3,2.0
58305075,1972,49,1182,3,2.0
29447915,1985,36,1133,3,2.0
29370110,1984,37,3071,4,3.0
29442070,1971,50,2046,3,3.0
29450914,1983,38,2191,3,2.0
83819067,2010,11,2545,4,4.0
29368109,1991,30,3279,4,4.0
29449912,1999,22,1887,4,2.0
29440630,1976,45,2229,4,2.0
58187564,1978,43,1602,3,2.0
29371608,1979,42,2236,4,2.0
58307128,1984,37,1750,3,3.0
29438058,1976,45,1808,3,2.0
29450907,1994,27,1676,3,2.0
58307125,1982,39,2016,3,2.0
29449407,1982,39,1447,3,2.0
58305555,1992,29,2648,4,3.0
29440620,1976,45,1084,3,2.0
29368107,1995,26,2743,4,2.5
29442051,1971,50,2120,3,2.0
29447407,1984,37,1085,0,2.0
58306119,1983,38,1474,3,2.0
58305549,1993,28,2568,4,3.0
29367607,1982,39,1748,3,3.0
29452899,1997,24,2687,3,3.0
29444118,1983,38,1644,3,3.0
58305548,1992,29,2178,3,3.0
29449897,1998,23,1980,4,2.0
29367605,1982,39,1836,4,2.0
29444116,1983,38,1573,3,2.0
29449896,1999,22,2246,4,2.0
29366105,1988,33,2932,5,3.0
29452895,1997,24,1787,3,2.0
29368103,1972,49,3440,4,4.0
29442041,1976,45,1967,4,2.0
29442611,1984,37,1786,3,2.0
29447895,1999,22,1597,3,3.0
29438039,1975,46,1752,3,2.0
29372101,1982,39,1802,4,3.0
58306109,1981,40,1359,3,2.0
29446391,1985,36,1552,3,3.0
29366100,1994,27,2542,4,3.0
29444038,1982,39,1506,3,2.0
58307107,1982,39,1714,3,2.0
29452889,1995,26,2540,3,3.0
29374099,1987,34,2157,4,3.0
29444035,1982,39,2019,4,2.0
29444105,1984,37,1625,3,2.0
29451387,1992,29,2004,3,2.0
29370098,1972,49,1890,3,2.0
29440605,1979,42,1124,3,2.0
29369598,1978,43,1596,3,2.0
29442604,1984,37,2023,4,2.0
29439534,1982,39,1432,3,2.0
29449881,1997,24,1980,4,2.0
29367598,1984,37,2194,3,3.0
58305526,1984,37,2169,3,3.0
58306100,1981,40,1814,3,2.0
29444810,1982,39,1469,3,2.0
29367597,1984,37,2431,4,3.0
29449495,1982,39,1858,3,3.0
29442220,1982,39,1568,3,2.0
29369220,1968,53,2824,4,2.0
29451722,1992,29,1427,3,2.0
58305497,1984,37,2174,4,3.0
29442279,1982,39,1566,3,2.0
29451372,1992,29,2667,3,2.0
29439524,1982,39,1700,3,3.0
58305521,1992,29,2370,4,3.0
29452868,1999,22,2811,4,3.0
58306017,1978,43,1824,3,3.0
29449365,1985,36,1052,2,2.0
29439514,1981,40,1677,3,2.0
58305503,1992,29,2343,4,2.0
29447850,1992,29,2516,4,3.0
29451346,1985,36,1485,3,2.0
29439501,1979,42,1823,3,2.0
29439500,1979,42,1638,3,2.0
29449343,1985,36,1052,2,2.0
29449339,1985,36,1390,3,2.0
29447833,1985,36,1815,3,2.0
29454329,1997,24,1706,3,2.0
29447829,1985,36,1829,3,2.0
29447827,1984,37,1007,2,2.0
29451825,1985,36,1939,4,3.0
29452821,1999,22,2208,4,3.0
2078955819,1984,37,1636,3,2.0
29367500,1996,25,3391,5,4.0
29449315,1985,36,1346,3,3.0
29369596,1980,41,1746,3,2.0
29369255,1974,47,1910,3,2.0
29372092,1982,39,1750,3,3.0
29447811,1984,37,1007,2,2.0
29372091,1981,40,2116,4,3.0
29603309,1996,25,2719,4,3.0
29447809,1984,37,1043,2,2.0
29366089,1985,36,2161,3,3.0
29366588,1988,33,3490,4,3.0
29366086,1990,31,2115,3,3.0
29452807,1999,22,2771,4,3.0
29370085,1994,27,3143,4,3.0
29368085,1980,41,2540,4,3.0
29449302,1984,37,1111,2,2.0
29366585,1993,28,2896,4,3.0
29447802,1984,37,1800,4,2.0
29374083,1991,30,2806,4,3.0
29454300,2000,21,1578,3,2.0
29366082,1990,31,2920,4,3.0
58306598,1980,41,1376,3,2.0
29451300,1985,36,1597,3,2.0
29562079,1979,42,1616,3,3.0
58307097,1983,38,1656,3,2.0
29368079,1980,41,2608,3,3.0
29444597,1976,45,1947,4,2.0
29562078,1979,42,1672,3,3.0
29442597,1983,38,1848,4,2.5
58306096,1983,38,2218,4,3.0
29367577,1996,25,2996,4,4.0
29445094,1996,25,3106,4,3.0
29447799,1984,37,1810,4,2.0
29365077,1984,37,2559,4,3.0
29444091,1984,37,1549,3,2.0
58307090,1981,40,1531,3,2.0
58306089,1981,40,1941,3,3.0
29366576,1991,30,2412,4,3.0
29367575,1996,25,3495,4,3.0
29445086,1995,26,2110,4,2.0
58307081,1983,38,1816,3,2.0
29366074,1987,34,2573,4,2.0
58307079,1983,38,2003,3,2.0
29562073,1979,42,1000,2,1.0
58306576,1980,41,1720,3,2.0
29444574,1997,24,1589,3,2.0
29366070,1991,30,2231,3,3.0
29449798,1985,36,1395,3,3.0
29445072,1996,25,2293,3,2.0
83125069,2012,9,3045,4,3.0
29444571,1997,24,1944,3,3.0
70339570,2006,15,1659,3,2.0
29370069,1978,43,1678,3,3.0
58306570,1978,43,1964,3,2.0
29369568,1978,43,1658,3,2.0
29374067,1999,22,3215,4,3.0
58306564,1978,43,2100,4,2.0
29372067,1982,39,2039,4,2.0
29451799,1987,34,1371,3,3.0
29442562,1984,37,1679,3,2.0
29365067,1986,35,2115,3,2.0
58306560,1978,43,1602,3,2.0
29369564,1977,44,2079,3,2.0
29365064,1985,36,2338,4,3.0
29444559,1999,22,1678,3,2.0
29442558,1984,37,2321,3,3.0
29550563,1980,41,1850,3,2.0
58306056,1983,38,1904,3,3.0
29372062,1982,39,2118,4,3.0
29444551,1999,22,2747,3,2.5
29449298,1984,37,1118,3,2.0
29370061,1977,44,1852,4,2.0
29440637,1976,45,1007,3,2.0
29367554,1996,25,2795,4,3.0
29451797,1986,35,1650,3,3.0
70339550,2006,15,2637,3,3.0
29370053,1994,27,3355,4,4.0
29447796,1984,37,1636,3,2.0
70339549,2005,16,2677,4,3.0
29369553,1976,45,1797,3,2.0
29451793,1986,35,1766,4,2.0
29369551,1983,38,1695,3,2.0
29367551,1996,25,2585,4,3.0
29440541,1984,37,840,2,1.0
29447788,1985,36,1423,3,2.0
70339539,2005,16,2637,4,3.0
29366546,1982,39,3075,4,3.0
29442539,1983,38,1978,3,2.0
29368038,1995,26,3516,4,4.0
29445038,1996,25,1961,3,2.0
29365035,1983,38,2549,4,2.0
29440537,1984,37,1092,3,2.0
29451779,1993,28,2008,3,3.0
29442535,1983,38,1850,4,3.0
29449777,1983,38,2091,4,2.0
29447423,1985,36,1179,3,2.0
58306033,1979,42,1941,3,2.0
29449275,1984,37,1184,3,2.0
29368029,1994,27,2412,3,3.0
29444531,1997,24,1673,3,2.0
58306528,1978,43,1406,3,2.0
29451767,1986,35,1666,4,2.0
58307014,1983,38,1883,3,3.0
58306512,1978,43,1503,3,2.0
29454264,1999,22,1678,3,2.0
58306510,1978,43,1426,3,2.0
58306506,1978,43,1532,3,2.0
29444506,1997,24,1946,3,3.0
29451257,1998,23,2166,4,2.0
29440506,1984,37,1065,3,2.0
29442503,1983,38,1910,3,2.0
29447753,1984,37,1115,3,2.0
29444502,1998,23,1678,3,2.0
29449747,1984,37,1074,3,2.0
29445001,1992,29,2398,3,3.0
29447745,1984,37,1427,3,2.0
29451743,1992,29,2095,3,2.0
29447743,1986,35,1163,3,2.0
29451240,1998,23,1835,3,2.0
29451238,1998,23,2045,4,2.0
29447732,1985,36,2195,4,2.0
29451724,1992,29,2027,4,2.0
29451723,1992,29,1903,3,3.0
29449223,1984,37,1183,3,3.0
29449719,1983,38,1200,3,2.0
29454218,1996,25,1733,3,2.0
29449715,1983,38,1424,3,2.0
29447713,1984,37,1473,3,2.0
29449711,1983,38,1222,3,2.0
29454415,1997,24,1772,3,3.0
29451206,1999,22,2384,4,3.0
29449705,1984,37,1355,3,2.0
29449202,1984,37,1156,3,2.0
2089631697,2018,3,1474,3,2.0
29451195,1998,23,2045,3,2.0
29449189,1985,36,1377,3,2.0
29451187,1997,24,2416,4,3.0
29447685,1986,35,1803,3,2.0
29447683,1986,35,2080,3,2.5
58308181,1985,36,2056,3,3.0
29449180,1983,38,1455,3,2.0
29447680,1985,36,1698,3,2.5
29449679,1984,37,1384,3,2.0
29447679,1985,36,2500,3,3.0
29451174,1997,24,1704,3,2.0
29451172,1997,24,2162,3,2.0
29449672,1985,36,1746,3,3.0
29451159,1995,26,1367,3,2.0
29451158,1995,26,1634,3,2.0
29451157,1995,26,2104,4,3.0
29449657,1983,38,2290,3,2.0
29451156,1995,26,1723,3,3.0
29451652,1992,29,3047,4,3.0
29454150,1996,25,1657,3,2.0
29451648,1996,25,1522,3,2.0
29447641,1985,36,2036,4,3.0
29447639,1985,36,2051,3,3.0
29449635,1983,38,1499,3,2.0
29451129,1995,26,2269,4,3.0
29447625,1985,36,1632,3,2.0
29447622,1987,34,1788,3,2.0
29447620,1985,36,1500,3,3.0
29451617,1998,23,2172,4,3.0
29447613,1985,36,1430,3,2.0
29451109,1995,26,2047,4,3.0
29449607,1983,38,1908,3,2.0
29447607,1985,36,2220,3,3.0
29451105,1995,26,1697,3,3.0
29451103,1995,26,1856,3,3.0
29449596,1983,38,1767,3,2.0
29451591,1998,23,2238,3,2.5
29454089,1994,27,2702,4,3.0
29454082,1993,28,2156,4,3.0
29451079,1996,25,1754,3,3.0
29447575,1983,38,1948,3,2.0
58309066,2001,20,2114,3,3.0
29454065,1993,28,2174,4,2.5
29454064,1993,28,2219,4,3.0
29454059,1994,27,2499,4,3.0
29451059,1997,24,1810,3,2.0
58309058,1997,24,1607,3,2.0
29454057,1994,27,2326,5,2.5
29449557,1983,38,1774,3,2.0
29449552,1983,38,1605,3,2.0
29454051,1993,28,2512,4,3.0
29451550,1998,23,1862,3,2.0
29454548,1998,23,2090,3,3.0
29451548,1996,25,2262,4,2.0
29449548,1985,36,1395,3,2.0
29451547,1998,23,1744,3,2.0
29451047,1995,26,1328,3,2.0
29449546,1985,36,1445,4,2.0
29451542,1997,24,1744,3,2.0
29449539,1983,38,1445,3,2.0
29449534,1983,38,1364,3,2.0
29451033,1995,26,1808,4,3.0
251032531,2017,4,1779,3,3.0
29449529,1983,38,1418,3,2.0
29454025,1995,26,2020,3,2.0
29451024,1994,27,1416,3,2.0
2077751017,2019,2,1646,3,2.0
29454517,1998,23,2007,3,3.0
29447517,1985,36,1897,3,3.0
29451015,1994,27,1651,3,2.0
29447513,1985,36,1395,3,3.0
29451007,1995,26,1417,3,2.0
29447507,1985,36,1670,3,2.0
29449504,1983,38,1304,3,2.0
29451501,1985,36,2246,4,3.0
29365029,1982,39,2318,3,2.0
29366527,2002,19,2362,3,2.0
29371690,1974,47,1654,4,2.0
29372020,1981,40,1969,4,3.0
29366519,2000,21,3694,4,4.0
29368018,1984,37,2763,3,3.0
29370017,1981,40,1900,4,2.0
29368016,1985,36,2533,4,3.0
29366514,2000,21,3880,5,5.0
29369513,1975,46,1929,3,2.0
29371509,1979,42,2327,4,2.0
29365009,1983,38,2354,4,2.0
29368008,1994,27,3892,5,4.0
29368004,1991,30,2719,4,3.0
29368000,1992,29,2066,4,2.0
29443432,1992,29,1084,2,1.0
58307426,2002,19,2239,3,3.0
58307425,2002,19,2100,3,2.0
29440925,1982,39,1433,3,2.0
58307413,2001,20,2520,3,3.0
58307408,2002,19,1718,3,2.0
58305408,1993,28,2272,3,2.0
29440904,1982,39,1099,3,2.0
58307403,2001,20,2480,3,3.0
29445401,1999,22,2808,4,3.0
29440897,1982,39,1384,3,2.0
29443396,1986,35,1318,3,2.0
29443395,1986,35,928,3,2.0
29445202,1979,42,1289,3,2.0
29442892,1977,44,1182,3,2.0
58307391,2002,19,2319,3,3.0
80090387,2014,7,2511,3,3.0
29442887,1992,29,2174,4,3.0
29442886,1986,35,2197,3,2.0
29440881,1985,36,1292,3,3.0
29443374,1986,35,1318,3,2.0
58307372,2001,20,2518,5,3.0
29445371,1999,22,2293,3,2.0
29441364,1996,25,2200,4,3.0
29445362,1999,22,1961,3,2.0
29444978,1998,23,2080,4,2.0
58307449,1999,22,3471,4,3.0
29442859,1977,44,1596,3,3.0
62606858,2004,17,2050,3,2.0
29440858,1982,39,1844,3,3.0
29440856,1982,39,1100,3,2.0
29440847,1981,40,1808,4,3.0
29443346,1982,39,1331,4,2.0
2089480345,2018,3,1689,2,3.0
29442838,1977,44,1761,3,2.0
58307837,2000,21,2015,3,3.0
29441337,1996,25,2855,4,3.0
29442836,1977,44,1370,3,2.0
29444963,1996,25,2109,4,2.0
29441335,1995,26,2998,4,3.0
29441333,1995,26,3010,4,3.0
29442832,1977,44,1398,3,2.0
29443330,1982,39,1388,3,3.0
29441328,1996,25,3042,4,3.0
54939318,2001,20,2173,4,2.0
70330817,2014,7,3023,5,3.0
29443317,1985,36,1434,3,3.0
29443316,1985,36,1314,3,2.0
29443309,1983,38,1670,4,2.0
29441309,1995,26,2800,4,3.0
70330805,2011,10,3698,5,5.0
29445297,1997,24,2697,4,3.0
29443294,1982,39,1337,3,2.0
29441294,1994,27,2636,4,2.0
29443286,1983,38,1228,3,2.0
29443284,1983,38,1562,3,3.0
29440784,1981,40,1769,3,2.0
29443282,1982,39,1212,3,2.0
29441275,1997,24,2864,5,3.0
29441273,1996,25,2911,3,3.0
29443271,1982,39,1258,3,2.0
29445270,1997,24,2173,3,2.0
29443269,1982,39,1517,3,2.0
29445268,1995,26,2100,3,2.0
29445266,1996,25,2706,4,3.0
29441265,1995,26,2528,4,3.0
29443260,1979,42,1585,3,2.0
29443254,1983,38,1462,3,3.0
29445252,1983,38,1682,4,2.0
29445348,1998,23,2813,4,3.0
64883246,2003,18,2195,3,2.0
29441245,1993,28,2095,4,2.0
29443244,1983,38,1309,3,2.0
29445243,1979,42,1294,3,2.0
29445483,2000,21,2409,4,3.0
29441237,1995,26,1864,3,2.0
29442734,1991,30,2424,3,3.0
29442732,1987,34,2240,3,3.0
29440731,1976,45,1400,3,2.0
29445230,1979,42,1128,3,2.0
29445229,1979,42,1123,3,2.0
29443228,1979,42,976,2,2.0
29441226,1994,27,2425,3,3.0
251027723,2020,1,2908,4,4.0
29442722,1977,44,1739,3,2.0
29442716,1977,44,2329,4,3.0
29445200,1982,39,1212,3,2.0
29441200,1993,28,2095,4,2.0
58307199,2001,20,2080,4,2.0
29445198,1999,22,2311,4,3.0
29441198,1993,28,2425,4,3.0
29443195,1992,29,1043,3,2.0
29445194,1999,22,2173,3,2.0
29441191,1993,28,2095,4,2.0
29445189,1999,22,2100,3,2.0
29445186,1999,22,2018,3,2.0
29438685,1970,51,1670,3,2.0
58307481,2001,20,2456,4,3.0
29440171,1994,27,2553,4,2.0
58307168,2001,20,2058,3,3.0
58187165,2001,20,2319,4,3.0
29441165,1995,26,1705,3,2.0
29440165,1994,27,2210,3,2.0
29440161,1995,26,2474,3,3.0
29440156,1995,26,3290,5,3.0
251028153,2019,2,2619,4,4.0
29443152,1982,39,1235,3,2.0
29438646,1972,49,2497,5,3.0
29443145,1979,42,1225,3,2.0
29441141,1995,26,2192,3,3.0
29445139,1998,23,1723,3,2.0
29443136,1979,42,1612,3,2.0
29438636,1972,49,1749,3,2.0
29443134,1979,42,1334,3,2.0
29440134,1993,28,2847,4,3.0
29441129,1995,26,1958,3,2.0
29441128,1995,26,2109,4,2.0
29445126,1996,25,2173,3,2.0
29440122,1994,27,2906,4,3.0
29445121,1995,26,2905,4,3.0
29440121,1995,26,3010,4,3.0
29442827,1977,44,1293,3,2.0
29438603,1984,37,2215,4,4.0
2092918102,2018,3,1689,2,3.0
29438600,1969,52,2182,4,2.0
29438598,1985,36,2149,3,2.0
64862094,2004,17,1683,3,2.0
29440094,1993,28,3386,5,4.0
29443593,2000,21,1863,3,2.0
29441091,1995,26,1595,3,2.0
29443589,1999,22,2387,4,3.0
2089480586,2018,3,1689,2,3.0
29440732,1976,45,1361,3,2.0
29438583,1975,46,1983,3,2.0
80096581,2011,10,2870,4,3.0
29440079,1972,49,2181,4,2.0
29441078,1993,28,2095,4,2.0
29443576,1999,22,3390,5,4.0
29443074,1979,42,1179,3,2.0
29438574,1970,51,1822,3,2.0
29443066,1979,42,1319,3,2.0
29441058,1994,27,2016,3,2.0
29440056,1993,28,2222,4,2.0
29440042,1977,44,2961,4,2.0
29441038,1997,24,2008,4,2.0
64759037,2004,17,3424,5,4.0
29443533,1998,23,4530,5,4.0
29443029,2001,20,1663,4,3.0
29441024,1985,36,1471,4,3.0
29441022,1985,36,1102,3,2.0
29445226,1980,41,1254,3,2.0
29445509,1979,42,1819,3,2.0
29440007,1977,44,1760,3,2.0
29440005,1977,44,1831,3,2.0
29443004,1979,42,1659,3,2.0
29443109,1979,42,1443,3,2.0
29395482,1981,40,567,1,1.0
29393740,1963,58,771,2,1.0
110538734,1972,49,681,1,1.0
96634727,2018,3,2218,3,3.0
29386722,2013,8,1565,3,3.0
29331929,1937,84,1543,3,1.0
89548921,2008,13,770,1,1.0
145658912,1972,49,450,1,1.0
29394206,1981,40,613,1,1.0
83823704,2007,14,985,1,1.0
29389191,1984,37,1304,2,2.0
89550912,2008,13,732,1,1.0
29385912,1964,57,1033,2,2.0
94642177,2009,12,1147,3,3.0
70338409,2016,5,2836,4,5.0
29395907,1939,82,1932,3,2.0
29327650,1927,94,2198,3,2.75
29397146,1939,82,3336,3,3.0
29393634,1984,37,705,2,2.0
29391884,1981,40,509,2,1.0
62605383,1925,96,2697,3,3.0
29333626,1964,57,6003,4,5.0
80090625,2006,15,795,1,1.0
80097364,1960,61,600,1,1.0
29327615,1920,101,1132,2,2.0
64448613,2004,17,2099,2,3.0
29385112,1966,55,1267,3,2.0
29397611,1939,82,2684,4,2.0
29385106,1949,72,560,1,1.0
29385105,1919,102,2040,3,2.0
29397592,1932,89,2256,4,3.0
29388350,1914,107,1578,2,2.0
62605581,1982,39,880,2,2.0
29333650,1960,61,1725,3,2.0
29396074,2003,18,3075,6,3.0
29388341,2016,5,2134,4,3.0
29393836,1982,39,605,2,2.0
29387550,2018,3,2800,3,3.0
62605548,1982,39,728,2,1.0
251029546,2017,4,1955,3,3.0
29387544,2019,2,2295,4,4.0
2078446325,1953,68,948,3,1.0
29329039,1920,101,2250,3,3.0
29390825,1939,82,5089,4,5.0
83823823,1973,48,774,2,1.0
29390820,1939,82,3137,5,4.0
29327533,1924,97,2383,3,3.0
241934815,2016,5,3290,4,5.0
29386810,2018,3,2215,4,3.0
70326303,2019,2,2809,4,5.0
29387521,1930,91,1417,3,2.0
80087519,1960,61,1085,2,2.0
29390773,1984,37,1964,2,3.0
79981515,2006,15,2046,3,3.0
79981514,2006,15,2324,3,3.0
29388289,2018,3,869,3,0.0
29396010,1956,65,1586,3,2.0
29396005,1956,65,900,2,2.0
29387470,1910,111,1059,2,1.0
29331984,1934,87,3649,4,5.0
2077674887,2020,1,1022,2,3.0
29460886,2015,6,2589,3,3.0
29460386,1940,81,1606,3,2.0
29459492,1941,80,3113,3,3.0
29458885,1938,83,2511,3,3.0
70348990,2006,15,1465,2,2.5
29471989,1947,74,2706,3,3.0
2142122880,2007,14,972,1,2.0
29382880,1909,112,1200,2,2.0
29459375,1933,88,2691,4,3.0
2142122872,2007,14,972,1,2.0
29384370,1974,47,1120,2,1.0
124718869,2014,7,1566,3,3.0
29384369,1928,93,1328,2,1.0
29460368,2017,4,2201,3,4.0
29382868,1916,105,2318,4,3.0
29460366,1941,80,3174,4,3.0
29384363,2008,13,1387,3,2.0
305428360,2017,4,1073,2,2.0
29459356,1936,85,1268,3,1.0
29381856,1971,50,793,2,2.0
2096128355,2007,14,1761,2,3.0
29458855,2009,12,3714,4,4.0
80087986,2012,9,2575,3,4.0
58310985,1950,71,1158,2,1.0
29460354,1940,81,986,2,1.0
29382854,1917,104,804,2,1.0
29460982,1946,75,1910,3,2.0
29471978,1920,101,1198,2,2.0
29384352,1930,91,804,2,1.0
29458978,1927,94,1170,2,2.0
29381478,1931,90,1050,2,1.0
29381473,1942,79,1308,3,2.0
29471970,2017,4,2238,3,3.0
29460344,1963,58,1911,5,2.0
251029843,2016,5,1825,3,3.0
29458842,1985,36,2299,3,3.0
145655338,1951,70,720,2,1.0
29459338,2013,8,3663,4,5.0
29382838,1930,91,1068,3,2.0
2088093835,2018,3,1100,2,3.0
29459330,1926,95,1977,3,2.0
145658373,1940,81,1444,3,2.0
29459325,1941,80,2028,3,2.0
29381466,2019,2,2330,4,3.0
29458821,1942,79,1234,2,1.0
29460320,1955,66,2350,3,4.0
29459320,1931,90,2798,4,3.0
29384319,1915,106,2403,7,7.0
124841317,2014,7,2653,3,3.0
29460963,1950,71,1420,3,2.0
29460315,2020,1,3409,4,4.0
2100092311,1941,80,600,1,1.0
29460311,2019,2,4093,5,6.0
29460807,1964,57,2574,3,3.0
29458806,2018,3,2464,3,4.0
29384304,1920,101,1058,2,1.0
29323799,1950,71,1150,2,1.0
29384298,1907,114,1572,4,2.0
29381796,1938,83,989,2,1.0
29384292,1933,88,768,2,1.0
29459291,1930,91,1088,2,2.0
29460959,1939,82,2050,3,2.0
29460783,1999,22,2434,3,3.0
2087469316,2018,3,2464,3,4.0
29458783,2012,9,2497,3,3.0
83124179,2008,13,2716,4,3.5
29460279,1981,40,977,2,2.0
29458778,1999,22,1495,3,3.0
29384278,2020,1,1600,3,3.0
29460772,1956,65,1892,3,2.0
29459271,1984,37,3466,4,4.0
29382261,1928,93,480,1,1.0
29382258,1910,111,735,1,1.0
29459256,2019,2,3246,4,4.0
29459455,1952,69,2072,4,3.0
29459255,2019,2,3246,4,4.0
29459254,1943,78,1713,2,3.0
29384254,1999,22,1500,2,2.0
29460753,1958,63,2038,3,2.0
29382252,2008,13,1325,3,2.0
70327250,2005,16,2853,4,3.0
29460750,1978,43,2162,4,4.0
29382250,1928,93,1532,2,2.0
241930748,2018,3,2808,4,5.0
29382760,1935,86,1470,3,3.0
29382242,1945,76,1333,3,2.0
29473240,1951,70,1750,3,2.0
29460740,1978,43,1956,3,2.0
29459449,2014,7,2970,3,3.0
