zpid,latest_saleyear,latestPrice
70356010,2018,125595
29356708,2020,315900
29344967,2018,569000
70326518,2019,415000
29341560,2018,1799000
63838037,2020,228000
64661010,2019,81000
70352605,2020,775000
2090915506,2018,439900
70992030,2018,350000
29375811,2020,725000
29345221,2019,464800
70344008,2019,202500
70352603,2018,650000
80078343,2018,644900
116081028,2020,616900
63838036,2020,179900
29356706,2019,580000
70352473,2020,839000
29334721,2019,799000
58300332,2018,450000
83832020,2018,214990
111371004,2019,224900
89545601,2019,375000
29345219,2019,414000
29356195,2018,1290000
83814520,2020,77500
29341549,2019,12720000
116081026,2019,699900
64650718,2020,2000000
29361193,2020,925000
63838016,2020,215000
29343547,2018,1695000
29346714,2020,205000
121723404,2020,599900
2081332192,2020,550000
29372481,2019,640000
29341542,2020,1850000
28605498,2019,339000
29364192,2018,640000
29343707,2019,450000
29343536,2019,1100000
89658522,2019,360000
119626834,2019,509900
29372308,2018,435000
29343531,2020,3395000
29359192,2020,259900
70348206,2018,717500
89415334,2018,455000
70992022,2018,328000
29370308,2019,800000
70352592,2019,685000
29338030,2018,2950000
29359191,2019,459900
125740702,2018,814999
83814085,2020,515000
29344965,2018,600000
114406027,2018,900000
64638190,2020,1199000
111966154,2020,475000
29375805,2020,520000
125822584,2018,699990
29345202,2019,495000
125230829,2019,575000
29346525,2018,2475000
29374805,2018,499999
70352584,2018,625000
29359190,2020,599900
29343518,2020,1250000
29346698,2020,1115000
80075328,2020,525000
29366803,2018,729900
70352582,2020,729500
83833016,2019,1397000
29376300,2018,432900
84077570,2018,925000
121655186,2020,1975000
29348697,2018,435000
80091570,2019,767500
2081425326,2020,631000
29364185,2018,885000
121724693,2020,498500
124718799,2020,369900
29343505,2018,789000
29346695,2020,550000
145652568,2019,680000
29364184,2018,595000
64441799,2018,714900
29343504,2019,850000
29356684,2019,739900
2111911001,2018,160000
28594322,2018,390000
83817557,2018,409000
111966820,2019,375000
29361183,2020,767000
29336692,2020,820000
29376295,2019,385000
125904436,2018,1075000
80075314,2019,419000
58298682,2020,550000
120896688,2020,849000
29372794,2019,675000
119623313,2019,774900
83124053,2019,460000
29364181,2020,750000
125902464,2019,999900
89552052,2018,389000
2086105793,2019,520000
29356181,2018,899000
83831547,2018,424000
29374792,2019,455000
84132809,2018,439000
29339686,2019,840000
83813546,2019,529000
29373946,2020,515000
29334684,2018,549000
67011012,2020,369000
29372789,2018,475000
80099043,2018,716861
29356679,2019,1099000
125235807,2019,494900
70352688,2021,675000
110537681,2019,1395000
241934284,2018,469000
121654678,2018,310000
83124040,2019,479000
94642681,2019,850000
122185807,2020,525000
29372784,2018,599000
29361174,2019,829000
202169306,2019,749000
70352464,2019,975000
29356174,2018,759983
29368284,2019,434900
145656494,2019,630000
122187305,2019,529900
89552179,2019,749000
83124039,2020,500000
121658305,2019,535000
29356673,2019,699990
83827679,2020,800000
64686539,2019,1299000
29361172,2019,637500
124839493,2019,1025000
241933296,2019,795000
29339678,2020,939980
29361167,2019,699900
89550033,2020,415000
29372282,2018,495000
121654993,2018,824900
63834676,2020,2995000
29356667,2018,599900
116081009,2020,625000
29372781,2018,419900
80094033,2019,390000
29346676,2018,399900
111964492,2019,381900
29359165,2020,519000
111373532,2019,519999
2083090996,2020,449900
29372280,2020,775000
114311675,2020,732000
96605612,2020,475000
241934278,2018,545800
28593789,2018,584900
67011002,2018,305000
83830026,2018,739997
29343919,2020,750000
70352526,2020,529900
80082495,2019,539900
80108524,2018,689000
70352521,2020,566500
250400287,2020,519444
58298020,2020,425000
202169287,2019,624800
83829017,2019,550000
84129286,2018,484900
70352512,2019,745000
122186285,2018,459900
94642011,2018,875000
94883285,2020,1750000
28594285,2019,399500
79980508,2018,895000
70352505,2018,879000
121657782,2020,878000
28609778,2020,3500000
202169277,2019,750000
83813002,2018,550000
125235276,2019,589000
125232273,2020,449900
28594273,2020,499900
121656272,2018,549900
250400266,2020,635900
80077765,2020,572500
121656264,2018,620000
96607764,2020,430000
28594264,2020,454700
28593762,2020,810000
145657259,2019,840000
125256756,2019,639444
111966256,2019,428500
28594254,2020,479000
28609753,2018,435000
89413247,2019,448843
28601247,2019,469900
303836218,2020,749000
243292746,2019,449700
28594243,2019,490000
202168738,2020,785000
84142234,2019,429900
202168733,2019,689990
122185730,2020,524444
28594230,2019,255000
28594229,2019,364500
202168728,2020,720000
89548726,2018,799000
125252225,2018,549900
96553225,2019,539000
202137222,2020,580000
202137219,2019,530000
202137217,2020,620000
202137215,2020,500000
202137214,2018,499900
89404711,2020,389900
28594210,2019,985000
202168702,2020,1200000
119623701,2019,359999
202161479,2018,545000
89551699,2018,551785
122519698,2019,439900
28594195,2020,599000
243292691,2020,480000
28594191,2020,319999
243292690,2019,460000
119622189,2018,789000
119622687,2019,484900
28585687,2020,759900
202137180,2018,539000
119616680,2018,379900
83816178,2019,645000
202137177,2020,574900
69684177,2020,775000
28585671,2019,740000
83814669,2018,629900
125232665,2018,650000
80080165,2018,560000
111965163,2020,589999
80084657,2020,675000
122188653,2018,475000
80082150,2018,295400
119618649,2020,512810
28596646,2020,515000
121658643,2020,915000
89549643,2020,750000
80079643,2019,449000
121654642,2018,875000
96612642,2020,415000
89551642,2019,669000
243292641,2018,450000
80078641,2020,625000
125090140,2020,589900
80081140,2020,419900
243292639,2020,650000
121658639,2020,619000
121656139,2020,610000
243292638,2018,505000
125792638,2019,460000
89551138,2019,664000
28596638,2020,799000
2084435137,2019,485000
243292637,2019,525000
121655636,2019,630000
84135135,2019,585000
28596635,2018,585000
28596629,2019,563900
124904127,2018,604000
303836125,2020,585000
303836624,2020,584444
243292622,2019,824500
28596617,2018,899000
119615616,2020,509900
114157113,2020,485000
119625108,2020,459900
125287607,2020,584500
28593605,2019,399900
80077104,2020,345000
28593604,2020,514444
84133102,2018,525000
84076602,2019,439900
125325601,2020,500000
122188600,2018,455000
28596600,2020,425000
119619099,2020,400000
125230598,2020,475000
84133097,2019,395000
80083596,2019,409900
28596595,2020,399999
202161593,2018,599000
28596593,2019,429000
202161591,2019,525000
28596591,2020,425000
122188590,2019,425000
84135590,2020,368500
202161589,2020,569444
28596589,2019,399900
2103787580,2019,529900
28596579,2019,354900
28596574,2020,550000
243292073,2018,1395000
119623573,2019,560000
119630071,2018,755834
119615094,2020,609000
145656568,2019,609500
84133064,2019,364000
89222561,2018,364000
145657558,2018,424900
303836556,2020,539900
243293055,2019,512000
250400554,2020,835000
125234054,2020,500000
243293053,2019,539900
303837552,2021,520000
80080552,2020,649000
202161550,2019,549999
80075550,2020,650000
243293049,2020,569444
202153047,2020,429999
84141545,2020,580000
69679541,2018,1099000
119628040,2018,469900
122189039,2018,479900
119622539,2019,439900
69679537,2020,579444
202189534,2019,524900
121658531,2019,849900
119632530,2020,399500
251028527,2019,600000
202189524,2019,619000
121656522,2019,599900
111966515,2019,380000
251028514,2020,639990
28602511,2019,199000
2084298010,2019,475000
80078505,2019,409975
80077001,2018,415000
119620000,2018,449900
29347494,2020,750000
29355997,2020,1058000
29364159,2019,735000
29363931,2020,975000
29364155,2020,884000
29364427,2018,565000
29364426,2019,675000
29356149,2018,775000
29362426,2018,605000
29364146,2019,775000
29364488,2019,540000
29361141,2020,705000
29363915,2020,1500000
29359140,2020,369900
29364412,2018,536000
64707408,2018,1013000
29359126,2019,510000
58299903,2020,679000
29359120,2019,665000
29364403,2018,649900
29359119,2018,550000
29363900,2019,775000
29359116,2019,575000
58299886,2019,525000
29361113,2018,524900
29364385,2020,899900
29361110,2020,775000
58299884,2019,500000
29363471,2018,574900
29364382,2019,899900
29361103,2019,829000
29363963,2019,749000
58299379,2020,499000
124844101,2019,529000
58299378,2020,649800
58299377,2019,520000
29347600,2020,799000
58299371,2018,799900
58299362,2018,850000
29347593,2018,750000
29363830,2020,475000
29356084,2019,799900
29361072,2020,625000
121656571,2020,395000
58299817,2019,625000
29365306,2020,879000
58299795,2019,725000
29361066,2018,450000
29363795,2019,750000
29356066,2018,899000
58299788,2020,699000
29356063,2020,1200000
29365285,2019,965000
29361057,2020,750000
58299778,2019,649900
29365271,2019,575000
29356055,2020,800000
58299769,2019,725000
29347555,2019,749777
29363261,2019,542000
29358952,2020,462900
29361054,2019,575000
29363258,2018,469000
29363253,2019,621000
29356052,2019,799000
80088046,2019,118499
64471742,2018,675000
29354046,2018,949900
29347545,2020,550000
29363723,2020,715000
29363213,2019,399000
29356044,2019,799000
29361043,2019,675000
29363211,2019,459900
29363209,2019,420000
29362542,2018,599000
29363203,2020,455000
29361042,2019,619000
29363173,2018,355000
29354040,2019,1300000
29365167,2019,669000
29359036,2018,575000
29363165,2020,509900
29354034,2019,969000
29363160,2018,375000
29361033,2020,599900
29363153,2019,554000
58299145,2020,474900
121657532,2019,400000
29364128,2019,699000
29359031,2018,850000
29363125,2018,579000
58299111,2019,809500
29364109,2018,523000
29365100,2019,629500
29356267,2018,1100000
29364100,2018,580000
29361026,2020,750000
29359026,2019,650000
58299099,2019,730000
29339675,2019,800000
29364099,2020,575000
29354129,2020,1545000
29362454,2019,550000
29356022,2019,1200000
29364598,2019,774500
29356021,2019,725000
70352171,2018,998000
29364095,2018,490000
79980519,2019,1299000
120897670,2020,685000
29365094,2018,635000
29348669,2020,239900
79980518,2018,1415000
29356016,2019,1199000
29362446,2020,680000
29361013,2019,625000
89552167,2018,887000
125738080,2019,660000
29362511,2019,650000
58297667,2019,2290000
29338330,2019,965000
2094962510,2019,479900
29363061,2019,485000
94642666,2020,895000
29364060,2018,650000
29356008,2018,999857
29363058,2020,343900
29354006,2020,1299000
29364056,2018,409900
29336660,2018,775000
29364053,2020,799000
29362505,2019,650000
29339658,2019,835000
110539003,2020,268000
29364051,2018,549000
29342464,2019,350000
29362503,2019,609990
29346657,2019,330000
29356002,2018,950000
2100234155,2018,2199000
29364049,2019,495000
29364548,2019,790000
29339654,2018,762000
29363046,2019,545900
70352402,2018,625000
29364041,2019,699000
29343653,2018,539000
58303974,2019,369900
29433973,2020,355000
29433963,2020,459225
29431987,2020,1099000
29433961,2020,320000
241934209,2020,450000
58303958,2019,349000
29433447,2019,229900
29433954,2019,269900
29433445,2018,299900
29435942,2018,235000
58303941,2018,339000
29433442,2019,304000
29364927,2018,424900
29433935,2019,344000
29432927,2018,285000
29437423,2020,325000
29433920,2019,315000
29437497,2018,339000
29437495,2019,399900
29433912,2018,399900
29377277,2018,499000
58303909,2020,370000
58299352,2018,587900
58303908,2019,369900
29437408,2018,255000
29372276,2020,610000
58302478,2018,175000
58302976,2020,230000
58304475,2018,334000
119381474,2018,409000
58302471,2018,339900
58303165,2021,375000
89552468,2020,120000
58304464,2019,349900
58302499,2019,260000
89651984,2020,480000
145653463,2019,348000
119631961,2020,357000
89553460,2019,459000
89553459,2018,489000
2090867919,2018,343490
243293495,2019,573990
122187492,2019,440000
114156986,2020,395000
243293485,2020,550000
69692485,2020,499900
69692482,2020,490000
250400973,2020,412500
89404968,2020,375000
2098279957,2020,662000
202136953,2019,459900
119556952,2019,699000
119626950,2020,695000
2083197446,2020,647120
119630945,2020,349990
29421924,2019,245000
125917921,2019,249000
243293444,2019,495990
2077446463,2020,425283
251035849,2019,337900
2080103292,2020,329000
305426039,2020,310000
29477982,2020,355000
83819989,2019,750000
29477482,2020,395000
29502988,2018,742000
83820484,2019,457000
29477978,2018,260000
55299484,2020,795775
80087970,2018,465000
70327974,2019,545000
69808967,2019,479900
29477973,2019,329000
80090939,2019,460000
145657972,2020,495000
83821428,2018,515000
121657972,2019,3295000
83822922,2020,969444
29477971,2019,359000
29477471,2020,495000
80099416,2020,475000
80107970,2019,430000
70345968,2020,680580
83818903,2019,649500
70345966,2018,485000
83825401,2018,795000
70327966,2019,480000
64669399,2018,565000
70327964,2020,550000
119619880,2018,579000
70327963,2020,580000
28602876,2019,275000
70345962,2020,535000
83823871,2019,985000
70327961,2020,525000
80089449,2020,510000
29477458,2019,375000
79976345,2018,419900
80097843,2020,389900
29477956,2020,369900
80103825,2019,475000
64548455,2020,580400
83829322,2018,1174000
64534953,2019,514000
80090822,2018,353637
29477952,2020,500000
80094810,2018,499900
29477450,2020,391000
83821808,2019,995000
29477948,2020,310000
83824306,2019,435000
70345944,2019,575000
83831805,2018,975000
70345942,2018,499999
80088302,2020,475000
70327942,2020,479000
63838831,2020,799000
83832295,2018,460000
70327940,2020,478500
83826292,2020,1549444
29476034,2019,300000
70342532,2020,562454
70342529,2018,369900
80106527,2018,1790000
29476027,2018,300000
83833022,2018,315000
29478021,2020,189900
70342518,2019,585000
29334517,2020,924500
83831516,2018,1895000
83832515,2019,2685000
29478011,2018,327000
70346010,2019,599900
70342509,2018,450000
29477508,2019,379000
96643871,2020,2375000
29478007,2020,321900
70342505,2019,500000
29475987,2018,169997
70342504,2019,389000
64798000,2018,2375000
63838989,2019,275000
63838985,2018,184900
63228495,2018,225000
58311495,2020,220000
70343468,2019,249900
64683493,2019,299990
70343463,2018,260000
63838961,2018,245000
70343451,2020,295000
29469990,2019,235000
63830943,2020,300000
58311489,2020,359900
63838941,2019,250000
2081723485,2020,285990
29470485,2018,220000
70343439,2020,257900
29508937,2019,221900
241930984,2019,297000
70343436,2018,225000
63838936,2020,259900
89547977,2019,220000
70343430,2019,259900
70343424,2018,220000
241932972,2019,304000
29469972,2018,190000
29508915,2019,270800
29508913,2019,269900
70343408,2020,279900
305428406,2020,350000
241930971,2019,384990
70343405,2020,249990
29469971,2020,225000
70343403,2019,275000
241930969,2020,319900
29469968,2020,219000
70343401,2018,239950
29508401,2019,203499
64776964,2018,239900
2078491400,2020,308036
29469962,2019,210000
63421399,2019,169500
64718959,2018,238888
70343392,2019,233500
89548457,2019,253000
249912454,2019,299490
70343378,2020,321000
64732365,2019,225000
70335864,2018,225000
63296358,2020,167900
64894449,2020,275000
29508841,2018,245000
241930946,2019,334000
29508337,2020,190000
241930945,2019,315000
62576834,2020,235000
62608311,2020,199000
89548426,2019,221000
29508801,2018,220000
70335919,2020,269000
70357296,2018,215000
29505415,2018,220000
70357286,2020,249900
2083181914,2019,278990
29508774,2019,263000
251031413,2020,375000
70357271,2019,245000
70357265,2020,237000
83813410,2018,250000
145657409,2019,284000
144393954,2020,399900
29508754,2019,212000
29508740,2019,205000
70335238,2020,239900
70343496,2019,250000
249878887,2019,284990
63266224,2020,325000
145656387,2019,294040
64634223,2020,225000
58311879,2019,219000
69811201,2020,270000
58311876,2018,102500
63228681,2019,285000
250997669,2020,334900
63300667,2018,249900
63300664,2020,180000
70343662,2018,299900
63228660,2019,292000
70334768,2020,294900
63228655,2020,280000
58311854,2018,229000
29469854,2021,250000
70343650,2019,295000
58311846,2018,239000
80107649,2019,251900
