zpid,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_saleyear,livingAreaSqFt,numOfBathrooms,numOfBedrooms,homeAge_years
63838141,78704,30.246774673461925,-97.75812530517578,2004,1450000,2020,2882,5.0,4,17
29472629,78704,30.24822425842285,-97.75929260253906,2019,2595000,2020,4033,7.0,6,2
121654622,78704,30.24782943725586,-97.7612762451172,2012,639000,2018,1530,3.0,3,9
29473468,78704,30.243810653686523,-97.76549530029295,1957,539000,2019,1290,2.0,3,64
29475114,78704,30.23858642578125,-97.76263427734376,2019,849000,2020,2032,3.0,3,2
29472614,78704,30.24725914001465,-97.7597198486328,1935,1150000,2019,2762,3.0,4,86
251031108,78704,30.243444442749023,-97.75643920898438,2017,1150000,2020,2409,3.0,4,4
121655108,78704,30.246124267578125,-97.76203155517578,2013,1150000,2020,2225,3.0,4,8
58187108,78704,30.251298904418945,-97.75729370117188,2002,725000,2019,1636,3.0,3,19
60138607,78704,30.24514389038086,-97.75919342041016,1939,460000,2020,907,1.0,2,82
29472602,78704,30.24645233154297,-97.76061248779295,2019,2200000,2020,3106,6.0,5,2
79980101,78704,30.25098991394043,-97.75833129882812,1940,749500,2020,1480,1.0,2,81
124844599,78704,30.248126983642567,-97.75897979736328,2014,899000,2019,1923,3.0,3,7
29472099,78704,30.247901916503903,-97.76294708251952,2020,1499000,2021,2352,4.0,3,1
29475098,78704,30.239599227905284,-97.76251220703124,2014,859000,2020,2300,3.0,3,7
29472094,78704,30.24827003479004,-97.76280212402344,2017,1450000,2018,2726,4.0,3,4
124841592,78704,30.23849678039551,-97.76793670654295,2013,305500,2020,745,1.0,1,8
89546091,78704,30.23908615112305,-97.7563018798828,2008,659000,2018,2430,3.0,3,13
29474589,78704,30.24086761474609,-97.75548553466795,1936,599000,2019,1587,2.0,2,85
29474587,78704,30.24162483215332,-97.75545501708984,2014,949990,2020,2314,3.0,3,7
29472068,78704,30.24888801574707,-97.76333618164062,1923,495000,2020,843,1.0,1,98
29322059,78704,30.25039482116699,-97.76847076416016,2018,1925000,2018,3633,4.0,5,3
29475057,78704,30.23756217956543,-97.76313018798828,1948,492500,2018,1254,1.0,3,73
124836052,78704,30.239070892333984,-97.7686767578125,2014,435000,2019,1111,2.0,2,7
29475051,78704,30.23824882507324,-97.76439666748048,1946,595000,2018,1845,2.0,2,75
29322049,78704,30.250043869018555,-97.7690658569336,2020,1675000,2020,2878,5.0,4,1
145656047,78704,30.246826171875,-97.76132202148438,2015,959900,2019,2354,4.0,4,6
83831047,78704,30.24058151245117,-97.75740814208984,1940,650000,2018,1783,2.0,3,81
29475046,78704,30.23861312866211,-97.76458740234376,2018,1259000,2019,2708,3.0,4,3
94643045,78704,30.24479103088379,-97.76400756835938,2009,599900,2018,2000,4.0,3,12
29473544,78704,30.243200302124023,-97.7677230834961,1957,480000,2019,1200,2.0,3,64
2094495422,78704,30.243059158325195,-97.76193237304688,2017,477555,2018,1429,3.0,3,4
29474541,78704,30.242677688598643,-97.7554931640625,1999,629900,2020,1404,2.0,3,22
29475031,78704,30.241329193115234,-97.7636947631836,1946,375000,2019,672,1.0,2,75
29473516,78704,30.24368667602539,-97.76506805419922,1956,660000,2020,1700,2.0,3,65
29473514,78704,30.243371963500977,-97.76519775390624,2018,1099000,2019,2432,3.0,5,3
145655513,78704,30.23916244506836,-97.75617218017578,2015,650000,2018,1563,3.0,3,6
29474922,78704,30.23802947998047,-97.75733184814452,2018,1050000,2019,2791,4.0,4,3
29474509,78704,30.243282318115234,-97.756103515625,1951,675000,2018,1403,2.0,2,70
29475004,78704,30.23866844177246,-97.76514434814452,1951,695000,2019,1860,2.0,3,70
29361817,78734,30.384166717529297,-97.9159927368164,1980,1150000,2020,1893,2.0,3,41
29438765,78753,30.40657997131348,-97.64907836914062,1995,268900,2020,1423,2.0,3,26
80093853,78617,30.16057586669922,-97.63908386230467,2006,137500,2021,1992,3.0,4,15
29368665,78732,30.41802215576172,-97.8883285522461,2000,1250000,2021,3622,5.0,4,21
2084748998,78726,30.40934753417969,-97.84365844726562,2019,559000,2021,2634,3.0,3,2
80091006,78730,30.37883186340332,-97.8056182861328,2013,470900,2021,1313,3.0,2,8
29374690,78726,30.43710708618164,-97.820068359375,1993,575000,2020,3624,3.0,4,28
29421823,78754,30.35000991821289,-97.61241149902344,2001,300000,2020,2643,3.0,5,20
28602870,78737,30.19045066833496,-97.96196746826172,2002,599000,2020,1769,2.0,3,19
2078754988,78746,30.28483772277832,-97.7885971069336,2020,2195000,2020,3317,4.0,4,1
64515854,78736,30.241565704345703,-97.90027618408205,2005,514888,2020,3726,4.0,4,16
29328212,78746,30.27504920959473,-97.80130004882812,2014,3500000,2018,10484,0.0,0,7
2078228282,78737,30.20340347290039,-98.01512908935548,2020,889900,2020,3717,4.0,4,1
29333111,78735,30.286211013793945,-97.87088012695312,1995,899000,2020,3913,4.0,4,26
29512295,78748,30.167539596557614,-97.8583526611328,1980,595000,2021,2327,2.0,4,41
111371094,78724,30.278430938720703,-97.62478637695312,2014,299900,2020,1850,3.0,3,7
29361678,78732,30.3806266784668,-97.8935546875,1994,320000,2020,2555,3.0,4,27
29362575,78732,30.39013481140137,-97.89167022705078,1973,525000,2021,1623,2.0,3,48
79980484,78732,30.35734748840332,-97.90095520019533,2004,585000,2018,3350,3.0,5,17
29359483,78732,30.37648963928223,-97.8806381225586,1998,600000,2018,3913,4.0,4,23
29359482,78732,30.37618637084961,-97.8830795288086,1999,540000,2020,2968,3.0,4,22
80098981,78732,30.371509552001964,-97.89118194580078,2008,619000,2019,2754,4.0,4,13
29555259,78729,30.46516036987305,-97.77802276611328,1976,317191,2020,1494,2.0,3,45
29593758,78717,30.489103317260746,-97.7702407836914,1994,350000,2018,2297,2.0,3,27
29593753,78717,30.48898696899414,-97.77110290527344,1996,450000,2019,3393,3.0,5,25
243342252,78717,30.4876651763916,-97.7558364868164,2017,399900,2020,1795,3.0,3,4
29593752,78717,30.48875617980957,-97.77114868164062,2002,479000,2018,3643,4.0,5,19
29593751,78717,30.48851776123047,-97.77101135253906,1998,350000,2018,2308,2.0,3,23
29593748,78717,30.48859596252441,-97.77032470703124,2000,509900,2019,3594,4.0,5,21
29555240,78729,30.464887619018555,-97.77916717529295,1977,295000,2020,1428,2.0,4,44
29555235,78729,30.463890075683604,-97.77875518798828,1975,249000,2018,1921,2.0,3,46
29555232,78729,30.464269638061523,-97.7795867919922,1976,305000,2020,1299,2.0,3,45
29555222,78729,30.464786529541016,-97.78045654296876,1975,299990,2018,1744,2.0,3,46
29555220,78729,30.46440315246582,-97.78018951416016,1977,295000,2019,1573,2.0,3,44
29609701,78717,30.48704719543457,-97.76354217529295,1998,234950,2019,2366,2.0,4,23
29555200,78729,30.46329116821289,-97.77957153320312,1975,179750,2019,1424,2.0,3,46
29609692,78717,30.486469268798828,-97.76465606689452,1998,309500,2020,3180,3.0,4,23
29609684,78717,30.487497329711925,-97.76380157470705,1998,469000,2019,3148,3.0,4,23
29609681,78717,30.48745155334473,-97.76441955566406,1998,415000,2019,2586,3.0,4,23
29609662,78717,30.48525238037109,-97.76475524902344,1998,409000,2018,3461,3.0,5,23
29609661,78717,30.485048294067383,-97.76488494873048,1998,525000,2019,3736,4.0,5,23
29555148,78729,30.465002059936523,-97.78358459472656,1975,459000,2020,2056,2.0,4,46
29603139,78717,30.48628234863281,-97.76586151123048,1998,262300,2019,2900,3.0,4,23
29549595,78729,30.463603973388672,-97.7844009399414,1983,292500,2018,1685,2.0,3,38
250928084,78717,30.47787666320801,-97.76766204833984,2019,482250,2020,2405,4.0,3,2
96639084,78729,30.46477699279785,-97.78477478027344,2011,475000,2019,3054,3.0,5,10
29595497,78729,30.456939697265625,-97.75648498535156,1995,274900,2018,1738,3.0,3,26
116081726,78729,30.46390724182129,-97.76246643066406,2013,310000,2018,1916,3.0,3,8
95019023,78729,30.46529006958008,-97.76378631591795,2009,335000,2020,1597,3.0,3,12
29588424,78729,30.45158576965332,-97.7594757080078,1990,329900,2019,2127,2.0,4,31
29578424,78729,30.45888328552246,-97.7840347290039,1997,335000,2019,1861,2.0,3,24
29572414,78729,30.45890045166016,-97.77288818359376,1985,310000,2018,1864,2.0,3,36
29573909,78729,30.44191551208496,-97.76011657714844,1992,164900,2018,1650,3.0,3,29
58265906,78729,30.451574325561523,-97.76456451416016,2001,379000,2018,3577,4.0,5,20
58265905,78729,30.451696395874023,-97.7644271850586,2002,469000,2018,3467,4.0,5,19
29557404,78729,30.44194030761719,-97.75691986083984,1975,375000,2018,1989,3.0,4,46
29554904,78729,30.45565223693848,-97.7794952392578,1978,389900,2019,2139,2.0,4,43
185203902,78729,30.45851707458496,-97.77423095703124,1984,345000,2019,1798,2.0,3,37
29557398,78729,30.442047119140625,-97.75778198242188,1975,315000,2018,1605,3.0,3,46
29554897,78729,30.453657150268555,-97.7786865234375,1978,375000,2018,2318,2.0,3,43
29590394,78729,30.45422744750977,-97.76094818115234,1993,415000,2019,3521,4.0,5,28
29588391,78729,30.450824737548828,-97.76055145263672,1991,349000,2018,2104,3.0,3,30
29578383,78729,30.457693099975582,-97.78334045410156,1998,375000,2019,2466,3.0,4,23
29547383,78729,30.44536399841309,-97.76171112060548,1989,299999,2020,1934,2.0,4,32
29553961,78729,30.46124649047852,-97.76776885986328,1984,380000,2019,1000,2.0,2,37
29564877,78729,30.450698852539062,-97.77751159667967,1980,289000,2019,1540,2.0,3,41
29596376,78729,30.45447540283203,-97.78028869628906,1997,335000,2018,2339,2.0,4,24
29557376,78729,30.44074821472168,-97.75625610351562,1975,329900,2020,1587,2.0,3,46
29547375,78729,30.446369171142567,-97.76153564453124,1987,259900,2019,1539,3.0,3,34
29574631,78729,30.44782829284668,-97.76904296875,1984,349900,2020,1707,2.0,3,37
29590370,78729,30.452749252319336,-97.76177215576172,1994,410000,2019,2694,3.0,4,27
29596369,78729,30.453691482543945,-97.78041076660156,1997,425000,2019,2946,4.0,5,24
29547367,78729,30.44608688354492,-97.76239776611328,1986,270000,2019,1978,3.0,3,35
185203994,78729,30.460657119750977,-97.77488708496094,1985,321900,2019,1740,3.0,3,36
29575366,78729,30.443683624267567,-97.75537872314452,1986,424999,2020,1895,2.0,3,35
29590365,78729,30.453208923339844,-97.7608871459961,1994,469900,2020,2648,3.0,4,27
29588365,78729,30.45229911804199,-97.76030731201172,1990,389900,2018,2782,4.0,5,31
29590364,78729,30.453311920166016,-97.76072692871094,1994,399900,2019,2914,4.0,4,27
29588493,78729,30.449485778808604,-97.75944519042967,1989,384999,2020,2028,2.0,4,32
29578358,78729,30.45684051513672,-97.78571319580078,1997,325000,2019,2320,3.0,3,24
29547358,78729,30.446889877319336,-97.7620620727539,1986,199900,2018,1592,3.0,3,35
29596353,78729,30.45266532897949,-97.78005981445312,1995,234999,2019,2724,3.0,4,26
29596349,78729,30.45318603515625,-97.7798843383789,1996,435000,2018,3787,4.0,5,25
58265848,78729,30.452058792114247,-97.76667022705078,2000,485000,2018,3420,4.0,5,21
96640847,78729,30.45723533630371,-97.7814712524414,2014,349900,2019,1147,2.0,3,7
29596347,78729,30.45327186584473,-97.77942657470705,1996,375000,2020,3086,3.0,5,25
29547345,78729,30.446569442749023,-97.76248931884766,1989,249900,2018,1780,3.0,4,32
29596342,78729,30.45415687561035,-97.77953338623048,1996,363900,2018,2984,3.5,4,25
29572841,78729,30.44704246520996,-97.75873565673828,1985,285000,2018,1593,2.0,3,36
29576838,78729,30.45806884765625,-97.76268768310548,1986,385000,2018,2248,4.0,4,35
29572836,78729,30.44717025756836,-97.7593994140625,1986,229900,2018,1358,3.0,3,35
185186834,78729,30.44341468811035,-97.7591323852539,1992,350000,2020,2337,3.0,3,29
29592834,78729,30.441558837890625,-97.76241302490234,1994,365000,2018,2558,3.0,4,27
29572834,78729,30.44739151000977,-97.75833129882812,1988,173200,2018,1746,3.0,3,33
29564834,78729,30.449552536010746,-97.77896118164062,1980,199000,2019,1777,2.0,3,41
29547333,78729,30.44685935974121,-97.76260375976562,1986,249000,2019,1567,2.5,3,35
29592830,78729,30.442049026489247,-97.76261138916016,1996,375000,2019,2036,3.0,4,25
29592828,78729,30.442228317260746,-97.7626495361328,1996,450000,2020,3358,3.0,4,25
29592825,78729,30.44240379333496,-97.76304626464844,1994,400000,2019,2448,3.0,4,27
29596324,78729,30.45217323303223,-97.78044128417967,1998,335000,2018,2410,2.0,4,23
29595322,78729,30.44776725769043,-97.7733383178711,1996,475000,2019,3118,4.0,4,25
29564822,78729,30.44938659667969,-97.77796936035156,1980,429000,2020,2196,2.0,4,41
29595319,78729,30.44755744934082,-97.7739715576172,1997,450000,2019,2619,3.0,5,24
29613814,78729,30.460994720458984,-97.75983428955078,1998,179000,2019,1645,0.0,3,23
29591811,78729,30.4549617767334,-97.76250457763672,1995,390000,2019,2604,4.0,4,26
29613810,78729,30.46060943603516,-97.75946044921876,1998,310000,2019,1730,3.0,3,23
29557309,78729,30.44902610778809,-97.77132415771484,1984,94900,2018,2351,3.0,4,37
29613803,78729,30.46109390258789,-97.7603530883789,1999,299900,2020,1768,3.0,4,22
29575302,78729,30.44379806518555,-97.75660705566406,1986,379900,2020,2155,3.0,4,35
29572485,78729,30.46033477783203,-97.77217864990234,1985,387500,2018,2646,3.0,4,36
29595300,78729,30.44504737854004,-97.7746124267578,1998,454000,2019,2776,3.0,4,23
29575299,78729,30.44523811340332,-97.7574462890625,1986,314999,2020,1472,2.0,3,35
29591798,78729,30.455476760864247,-97.75980377197266,1994,380000,2018,2968,3.0,4,27
29564792,78729,30.450420379638672,-97.77893829345705,1980,420000,2020,1926,2.0,3,41
29575289,78729,30.44594764709473,-97.7563018798828,1985,400000,2020,1789,3.0,3,36
29547786,78729,30.44832992553711,-97.7659149169922,1992,399900,2019,2449,3.0,3,29
29375783,78750,30.43843078613281,-97.7846221923828,1972,564900,2018,3040,3.0,4,49
243333782,78729,30.451963424682614,-97.78243255615234,2016,384500,2020,1663,3.0,3,5
2077981778,78729,30.436620712280284,-97.76729583740234,2003,325000,2020,1818,3.0,3,18
29558277,78729,30.440874099731445,-97.766357421875,1985,310000,2018,2018,3.0,3,36
29591776,78729,30.455345153808604,-97.7628402709961,1994,415000,2019,2895,4.0,4,27
29614462,78729,30.461294174194336,-97.7584228515625,1999,184900,2019,1559,3.0,3,22
29564775,78729,30.44791984558105,-97.77896881103516,1983,265000,2018,1483,2.0,3,38
29557274,78729,30.446025848388672,-97.7710189819336,1983,350000,2019,2215,2.0,4,38
29575271,78729,30.444610595703125,-97.75789642333984,1986,328000,2019,2155,3.0,4,35
29560771,78729,30.45828056335449,-97.7695770263672,1995,315000,2019,1819,2.0,3,26
29549769,78729,30.46038627624512,-97.78356170654295,1982,287000,2020,1380,2.0,3,39
29560767,78729,30.460695266723643,-97.77183532714844,1985,349900,2020,1524,2.0,3,36
29549767,78729,30.46030807495117,-97.7838363647461,1982,245000,2020,1356,2.0,3,39
29557260,78729,30.44834327697754,-97.77176666259766,1983,300000,2019,1818,2.0,3,38
29557259,78729,30.448686599731445,-97.77088165283205,1983,360000,2019,2215,2.0,4,38
29595258,78729,30.44718742370605,-97.77281951904295,1998,430000,2019,2833,3.0,4,23
29575252,78729,30.446067810058604,-97.75716400146484,1993,299900,2019,2539,4.0,5,28
185203749,78729,30.45602226257324,-97.77469635009766,1983,294900,2018,1887,3.0,4,38
29595248,78729,30.44585227966309,-97.77325439453124,1995,289900,2018,2056,2.0,3,26
185162235,78759,30.432321548461925,-97.77523040771484,1977,405000,2020,1876,3.0,3,44
29572742,78729,30.44790077209473,-97.76065063476562,1986,238000,2018,1265,3.0,3,35
29557240,78729,30.44364547729492,-97.76885223388672,1983,320000,2018,2052,2.0,4,38
29572739,78729,30.4482364654541,-97.76048278808594,1986,239000,2018,1265,3.0,3,35
29590236,78729,30.45449066162109,-97.7559814453125,1993,397000,2019,2388,2.0,3,28
29595235,78729,30.44537734985352,-97.77420806884766,1995,236900,2019,2784,3.0,4,26
29592235,78729,30.447452545166016,-97.76305389404295,1994,295000,2018,1681,2.0,3,27
29595234,78729,30.445220947265625,-97.77415466308594,1995,295000,2018,2024,2.0,4,26
29572733,78729,30.44735717773437,-97.7603988647461,1985,274000,2019,1157,2.0,3,36
29590232,78729,30.45383071899414,-97.75625610351562,1993,375000,2018,2766,4.0,4,28
29549732,78729,30.461286544799805,-97.7824935913086,1983,259900,2019,1506,3.0,3,38
29557230,78729,30.445268630981445,-97.76956176757812,1985,274900,2020,1519,2.0,3,36
29573729,78729,30.442853927612305,-97.75804138183594,1987,385000,2019,1976,3.0,4,34
29592226,78729,30.448450088500977,-97.7617645263672,1994,459900,2020,2481,2.0,4,27
29567724,78729,30.45757293701172,-97.78226470947266,1976,270000,2018,1417,2.0,3,45
29558218,78729,30.441225051879886,-97.7685089111328,1985,345000,2018,2428,3.0,4,36
29592213,78729,30.44984436035156,-97.7628936767578,1994,395000,2020,2314,3.0,4,27
29567710,78729,30.45602226257324,-97.7841339111328,1975,290000,2018,1793,2.0,3,46
29549710,78729,30.461101531982425,-97.78441619873048,1983,289900,2018,1692,3.0,3,38
29604708,78729,30.45648956298828,-97.75897979736328,1998,330000,2019,2470,2.0,4,23
29549707,78729,30.46062469482422,-97.78423309326172,1983,309900,2019,1587,2.0,3,38
29573705,78729,30.44198226928711,-97.75960540771484,1989,395000,2020,1758,3.0,3,32
29364898,78759,30.406635284423828,-97.75018310546876,1995,770000,2020,2386,3.0,3,26
29558205,78729,30.441837310791016,-97.7676773071289,1985,425000,2019,2024,3.0,3,36
29567703,78729,30.45651817321777,-97.78250122070312,1975,255000,2018,1768,2.0,4,46
29547702,78729,30.44766616821289,-97.76531219482422,1987,355000,2020,1756,2.0,3,34
29573701,78729,30.4425106048584,-97.75987243652344,1988,275000,2019,1286,2.0,3,33
29592200,78729,30.45032501220703,-97.76329040527344,1993,399000,2018,3787,3.5,4,28
29570700,78729,30.45105361938477,-97.76490783691406,1993,335000,2018,2537,3.0,4,28
29567700,78729,30.456722259521484,-97.78181457519533,1975,310000,2020,1356,2.0,4,46
29547699,78729,30.447816848754886,-97.76528930664062,1990,390000,2020,2036,2.0,4,31
29570695,78729,30.45127868652344,-97.7642059326172,1993,209000,2018,2446,3.0,3,28
29567695,78729,30.45692443847656,-97.78253173828124,1975,285000,2019,1576,2.0,3,46
29558193,78729,30.44120216369629,-97.76561737060548,1985,299900,2019,2376,3.0,4,36
29442299,78727,30.424354553222656,-97.72681427001952,1982,450000,2021,1574,2.0,3,39
29549687,78729,30.461509704589844,-97.78460693359376,1982,262000,2018,1465,2.0,3,39
29572684,78729,30.44579124450684,-97.76036071777344,1989,305000,2020,1660,3.0,4,32
29549683,78729,30.461883544921875,-97.78398895263672,1982,309900,2020,1370,2.0,4,39
29567682,78729,30.45555686950684,-97.7836685180664,1976,275000,2019,1884,2.0,4,45
29557181,78729,30.44620132446289,-97.76854705810548,1983,379000,2019,2620,3.0,4,38
29558179,78729,30.442779541015625,-97.7668685913086,1990,475000,2020,2808,3.0,4,31
29557179,78729,30.44639205932617,-97.7682647705078,1983,325000,2018,2024,2.0,4,38
29604677,78729,30.457338333129886,-97.76025390625,1998,470000,2020,2008,2.0,3,23
29371554,78759,30.4265251159668,-97.76104736328124,1974,499000,2021,1570,2.0,3,47
29592172,78729,30.45003890991211,-97.76383209228516,1993,387000,2019,2475,3.0,4,28
29567669,78729,30.45587158203125,-97.78115844726562,1975,400000,2020,1732,2.0,3,46
29592168,78729,30.449350357055664,-97.7635726928711,1994,398000,2019,2861,3.0,4,27
29570667,78729,30.4497013092041,-97.76197814941406,1993,400000,2019,1989,2.0,4,28
29584666,78729,30.450458526611328,-97.75717163085938,1988,392000,2019,1950,3.0,4,33
29567666,78729,30.45566940307617,-97.7818603515625,1975,300000,2018,1554,2.0,4,46
29614481,78729,30.4608211517334,-97.75921630859376,1999,310000,2018,1938,3.0,3,22
29572663,78729,30.44651794433593,-97.75971221923828,1986,255000,2019,1265,3.0,3,35
29604661,78729,30.45770263671875,-97.75882720947266,1998,436000,2020,2422,2.0,4,23
29604659,78729,30.45737838745117,-97.7586898803711,1998,309900,2018,2156,3.0,4,23
29574657,78729,30.44831085205078,-97.76730346679688,1985,300000,2019,1820,2.0,3,36
29573655,78729,30.44244766235352,-97.76175689697266,1989,410000,2020,2123,3.0,4,32
29567655,78729,30.456586837768555,-97.78057861328124,1976,269000,2018,1256,2.0,3,45
29554990,78729,30.459529876708984,-97.77629852294922,1982,359999,2019,2150,2.0,3,39
29558155,78729,30.442819595336925,-97.76602172851562,1985,247000,2018,2472,3.0,4,36
29596354,78729,30.45250701904297,-97.77999877929688,1995,339900,2018,3012,3.0,4,26
29572654,78729,30.445566177368164,-97.75945281982422,1991,272000,2018,1768,3.0,3,30
29567653,78729,30.456195831298828,-97.78046417236328,1975,249500,2018,1162,2.0,3,46
29604647,78729,30.45918655395508,-97.75837707519533,2000,375000,2020,1664,2.0,3,21
29582481,78729,30.45114326477051,-97.75621032714844,1993,399900,2020,2637,3.0,4,28
185188646,78729,30.46023178100586,-97.75787353515624,1999,308000,2018,1849,3.0,4,22
29598646,78729,30.459102630615234,-97.75655364990234,1996,376000,2020,2158,3.0,3,25
29598645,78729,30.45904922485352,-97.75669860839844,1996,359900,2020,1914,3.0,3,25
29574642,78729,30.44782829284668,-97.76814270019533,1985,361888,2020,2252,3.0,4,36
29567642,78729,30.454914093017567,-97.78257751464844,1975,349950,2019,1801,2.0,4,46
29604641,78729,30.458208084106445,-97.75800323486328,1997,385000,2020,1842,2.0,3,24
29547635,78729,30.445714950561523,-97.76683044433594,1991,379900,2018,2580,3.0,4,30
29442225,78727,30.42416572570801,-97.72906494140624,1983,435000,2018,1758,2.0,3,38
29444223,78727,30.42972183227539,-97.72847747802734,1984,435000,2020,1504,2.0,3,37
29584634,78729,30.449541091918945,-97.75569915771484,1989,399000,2018,3013,4.0,4,32
29604633,78729,30.45679473876953,-97.75745391845705,1997,379900,2020,2027,2.0,4,24
29578131,78729,30.442228317260746,-97.75601196289062,1975,361000,2020,2064,2.5,4,46
29584630,78729,30.449466705322266,-97.75662231445312,1990,329000,2018,2715,3.0,4,31
29555126,78729,30.46196174621582,-97.7818603515625,1976,290000,2019,1526,2.0,4,45
29549620,78729,30.46233940124512,-97.78549194335938,1982,244900,2018,1494,3.0,3,39
29558119,78729,30.44373321533203,-97.76466369628906,1986,390000,2019,2392,3.0,4,35
29565115,78729,30.45835304260254,-97.77137756347656,1984,345500,2018,2040,3.0,4,37
29547615,78729,30.44736099243164,-97.76638793945312,1992,359900,2019,1764,2.0,3,29
29598613,78729,30.459360122680664,-97.75553894042967,1996,399000,2020,1629,2.0,3,25
29558107,78729,30.44441223144531,-97.76571655273438,1986,410000,2020,2182,3.0,4,35
29584606,78729,30.44911003112793,-97.75568389892578,1989,415000,2019,3244,4.0,5,32
29547604,78729,30.44620513916016,-97.76551818847656,1991,440000,2019,3288,4.0,5,30
29558103,78729,30.44503402709961,-97.76568603515624,1986,415000,2020,2472,3.0,4,35
29555103,78729,30.462594985961925,-97.7798843383789,1975,459000,2020,2746,3.0,4,46
29567601,78729,30.454402923583984,-97.78419494628906,1973,279000,2018,1826,2.0,3,48
29572599,78729,30.44057273864746,-97.7632293701172,1992,385000,2019,2650,3.0,4,29
29567598,78729,30.45411872863769,-97.78508758544922,1973,325000,2019,1600,2.0,3,48
29572588,78729,30.44061279296875,-97.76254272460938,1989,310000,2018,1629,3.0,3,32
29572586,78729,30.44025230407715,-97.76202392578124,1989,435900,2019,3205,4.0,5,32
29565086,78729,30.45745086669922,-97.7745132446289,1984,289900,2018,1451,2.0,3,37
29558086,78729,30.44455146789551,-97.7639617919922,1990,345000,2018,2593,3.0,4,31
29584582,78729,30.449182510375977,-97.75856018066406,1988,335000,2018,2015,2.0,4,33
29574582,78729,30.4477481842041,-97.7696762084961,1984,299900,2018,1700,2.0,3,37
29555075,78729,30.460193634033203,-97.7816390991211,1977,324000,2018,1776,2.0,4,44
29574572,78729,30.44883728027344,-97.7695770263672,1987,384900,2020,2308,3.0,4,34
29565062,78729,30.45693206787109,-97.77410125732422,1983,345000,2020,2134,3.0,3,38
29565060,78729,30.457334518432614,-97.77381134033205,1983,145000,2020,1346,2.0,3,38
29555058,78729,30.459341049194336,-97.78075408935548,1975,389000,2020,1792,2.0,4,46
29610143,78729,30.460338592529297,-97.76765441894533,1965,109900,2018,1436,2.0,3,56
29555056,78729,30.459672927856445,-97.7779312133789,1975,324500,2020,1573,2.0,3,46
29572555,78729,30.46018218994141,-97.7757797241211,1985,325000,2019,2136,2.5,4,36
29591782,78729,30.45659446716309,-97.76203918457033,1995,489000,2020,2874,4.0,4,26
29595332,78729,30.440887451171875,-97.76173400878906,1995,349000,2019,1775,2.0,3,26
29557546,78729,30.45242500305176,-97.78227996826172,1975,325000,2020,1264,2.0,3,46
29557544,78729,30.45281791687012,-97.78164672851562,1975,299000,2019,1806,2.0,3,46
29555041,78729,30.46110343933105,-97.77822875976562,1975,380000,2018,3203,3.0,4,46
29555034,78729,30.46220970153809,-97.7781982421875,1975,394000,2020,2031,2.0,4,46
29369525,78759,30.42102432250977,-97.7647705078125,1978,238000,2020,1665,2.0,4,43
96642029,78729,30.455493927001964,-97.76978302001952,2014,399000,2019,2407,2.0,4,7
29588529,78729,30.4523983001709,-97.75651550292967,1992,410000,2020,2926,4.0,4,29
29555029,78729,30.46134948730469,-97.77875518798828,1974,309900,2019,1776,2.0,3,47
29554878,78729,30.45559883117676,-97.77759552001952,1974,440000,2020,2660,2.0,3,47
29555024,78729,30.45996856689453,-97.77852630615234,1974,330000,2020,1942,2.0,5,47
29572522,78729,30.461265563964844,-97.77469635009766,1992,254900,2018,2976,2.5,4,29
29572519,78729,30.46093368530273,-97.77523803710938,1989,395000,2019,2311,2.0,3,32
29565013,78729,30.455047607421875,-97.7748565673828,1983,440000,2020,2803,3.0,4,38
29555010,78729,30.46299934387207,-97.77536010742188,1975,574300,2020,2778,3.0,4,46
185187009,78729,30.44684600830078,-97.76084899902344,1986,279900,2019,1265,3.0,3,35
29582509,78729,30.45108985900879,-97.75534057617188,1990,475000,2020,2916,3.0,4,31
29595502,78729,30.45639419555664,-97.75660705566406,1995,299900,2019,1960,3.0,3,26
29442648,78727,30.421424865722656,-97.7217788696289,1983,349950,2018,2121,2.0,4,38
29444936,78727,30.425701141357425,-97.69223022460938,1991,289900,2020,1612,2.0,3,30
70331962,78731,30.37044906616211,-97.78010559082033,2010,1250000,2018,5134,5.0,5,11
29355358,78731,30.36699485778809,-97.75354766845705,1984,389000,2020,1761,3.0,2,37
29441312,78727,30.417428970336925,-97.6835708618164,1996,450000,2021,2632,2.0,3,25
29454019,78728,30.46130561828613,-97.68669128417967,1995,360000,2020,2286,3.0,3,26
29349460,78731,30.349328994750977,-97.77216339111328,1993,989850,2018,4183,4.0,3,28
94641990,78731,30.34745407104492,-97.78247833251952,2009,1125000,2020,3680,4.0,4,12
114405458,78731,30.34734535217285,-97.78247833251952,2013,1175000,2020,2684,3.0,4,8
29341958,78731,30.32547950744629,-97.77191925048828,1958,1180000,2018,2584,2.0,3,63
29345956,78731,30.342456817626964,-97.76739501953124,1965,799000,2020,1900,2.0,3,56
29349634,78731,30.35001945495605,-97.78062438964844,1985,725000,2020,2350,3.0,3,36
29347953,78731,30.34525680541992,-97.76275634765624,1967,920000,2020,3236,4.0,5,54
29345950,78731,30.34306716918945,-97.76605224609376,1963,575000,2019,1923,2.0,4,58
29345947,78731,30.34283447265625,-97.76717376708984,1973,629000,2018,2416,3.0,3,48
29346445,78731,30.34094619750977,-97.77924346923828,2002,875000,2018,3372,3.0,5,19
29347944,78731,30.34696960449219,-97.76262664794922,1977,725000,2019,2214,2.0,3,44
